Date,PX_LAST,PX_VOLUME
04.06.2021,13393.9,3073781029
03.06.2021,13380.5,2703707920
02.06.2021,13274.25,2640938099
01.06.2021,13210.4,2090101215
31.05.2021,13226.35,2265613485
28.05.2021,13117.05,2510755416
27.05.2021,13066.25,3489793562
26.05.2021,13022.2,2350393146
25.05.2021,12963,2492182987
24.05.2021,12962.45,2882282221
21.05.2021,12917.85,2538873675
20.05.2021,12736.45,2605400606
19.05.2021,12809,2394147136
18.05.2021,12839.1,2405078400
17.05.2021,12672.1,2392678561
14.05.2021,12472.15,2899284653
12.05.2021,12537.95,4019085401
11.05.2021,12642.25,3564743840
10.05.2021,12669.9,2882079729
07.05.2021,12563.1,2435019294
06.05.2021,12501.9,2191078445
05.05.2021,12413,2181353931
04.05.2021,12300.45,3022137410
03.05.2021,12395.25,2256217808
30.04.2021,12364.35,2316126882
29.04.2021,12532.8,2168487693
28.04.2021,12517.95,1839783717
27.04.2021,12362.55,1877031126
26.04.2021,12216.85,1735708291
23.04.2021,12105.6,1930597068
22.04.2021,12132.05,1916024238
20.04.2021,12055.4,1777906078
19.04.2021,12076.45,1945295130
16.04.2021,12298.05,1810544991
15.04.2021,12237.6,2024986303
13.04.2021,12186.7,2257222951
12.04.2021,12024.1,2853601038
09.04.2021,12527.4,2069618262
08.04.2021,12541.65,2111913287
07.04.2021,12481.3,1911252584
06.04.2021,12358.1,1917914043
05.04.2021,12298.6,2057526125
01.04.2021,12479,2021172288
31.03.2021,12313.7,2008833931
30.03.2021,12387.9,2336893708
26.03.2021,12148.9,2170641369
25.03.2021,11993.3,2802712837
24.03.2021,12197.2,1908995087
23.03.2021,12417.3,1926922396
22.03.2021,12338.6,1849339040
19.03.2021,12314.5,3133136265
18.03.2021,12174.45,2309132011
17.03.2021,12319.9,1936540698
16.03.2021,12512.7,1862226535
15.03.2021,12510.15,2056747402
12.03.2021,12593.9,2326915273
10.03.2021,12691.35,1672894209
09.03.2021,12617.2,2352080501
08.03.2021,12558.95,2155684470
05.03.2021,12539,2792554205
04.03.2021,12688.85,3126112147
03.03.2021,12764.8,2957966799
02.03.2021,12519.4,2938298409
01.03.2021,12368.3,2891251630
26.02.2021,12181.4,4142697769
25.02.2021,12567.85,3273662422
24.02.2021,12455.2,1820862847
23.02.2021,12263.7,2791764312
22.02.2021,12212.55,2744803727
19.02.2021,12438.8,4127496879
18.02.2021,12565.7,3895779526
17.02.2021,12597.45,3441423674
16.02.2021,12647.2,2735370962
15.02.2021,12632.05,2190272365
12.02.2021,12508.55,2429004433
11.02.2021,12514.1,2377558184
10.02.2021,12452.45,2382581258
09.02.2021,12434.2,2929109749
08.02.2021,12441.3,2547801915
05.02.2021,12279.85,3526707080
04.02.2021,12285.85,3399706152
03.02.2021,12174.05,3076713409
02.02.2021,12053.25,3115606209
01.02.2021,11770.15,3206044317
29.01.2021,11302.4,2755193206
28.01.2021,11442.55,2946474453
27.01.2021,11546.35,2600763378
25.01.2021,11743.7,2692961157
22.01.2021,11854.5,3039832960
21.01.2021,12015.95,2731312071
20.01.2021,12078.35,2407564639
19.01.2021,11981.85,2212472618
18.01.2021,11776.2,2837637732
15.01.2021,11931.2,3917209536
14.01.2021,12069.5,2480285265
13.01.2021,12041.1,3837512381
12.01.2021,12058.35,3495364856
11.01.2021,12006.5,2406296224
08.01.2021,11925.6,2872214697
07.01.2021,11766.1,2917179475
06.01.2021,11737.9,3205480948
05.01.2021,11767,2858312752
04.01.2021,11691.8,3238422803
01.01.2021,11574.85,2196136531
31.12.2020,11518.3,2695072107
30.12.2020,11509.65,1868454677
29.12.2020,11467,2019680021
28.12.2020,11434.7,1946772582
24.12.2020,11325.25,2167449058
23.12.2020,11225.55,2577733180
22.12.2020,11075.75,2984718026
21.12.2020,10964.25,2778901674
18.12.2020,11355,2277338367
17.12.2020,11346.35,2010454298
16.12.2020,11320.1,2505621374
15.12.2020,11223.9,2330267235
14.12.2020,11215.25,2152360100
11.12.2020,11171.4,3056559322
10.12.2020,11141.35,2666432957
09.12.2020,11181.2,3173850711
08.12.2020,11088.65,3179015833
07.12.2020,11070.25,2437379648
04.12.2020,10978.85,2681966380
03.12.2020,10893.6,2734365432
02.12.2020,10858.15,2782310120
01.12.2020,10835.15,2708250078
27.11.2020,10719.05,4521358657
26.11.2020,10674.05,2081231455
25.11.2020,10574.95,2732592059
24.11.2020,10733.6,2423524030
23.11.2020,10635.95,2656757191
20.11.2020,10560.55,2575894539
19.11.2020,10477.5,2687307622
18.11.2020,10588.35,2500354034
17.11.2020,10524,2506791685
14.11.2020,10440.35,604089340
13.11.2020,10387.2,1792270638
12.11.2020,10342.7,2196575093
11.11.2020,10356.5,2188064608
10.11.2020,10269,2334227426
09.11.2020,10176.35,1683044676
06.11.2020,10033.5,1791087196
05.11.2020,9935.35,1733351157
04.11.2020,9764.6,1508974536
03.11.2020,9696.3,1671297247
02.11.2020,9595.95,1681708430
30.10.2020,9581.65,1888022481
29.10.2020,9593.4,1573369182
28.10.2020,9632.35,1687601159
27.10.2020,9748.3,1604881683
26.10.2020,9647.65,1624386756
23.10.2020,9780.35,1865194287
22.10.2020,9745.05,1634025894
21.10.2020,9756.6,1722901298
20.10.2020,9733,1573498289
19.10.2020,9709.3,1622316744
16.10.2020,9626.25,1471545501
15.10.2020,9550.05,1639785694
14.10.2020,9763.4,1600131402
13.10.2020,9736.45,1321281564
12.10.2020,9745.35,1459706393
09.10.2020,9750.15,1619493419
08.10.2020,9711.8,1758663740
07.10.2020,9654.5,1529749738
06.10.2020,9622.35,1562304293
05.10.2020,9516.3,1770099661
01.10.2020,9461.7,1649559208
30.09.2020,9341.75,1685665154
29.09.2020,9319.7,1981281501
28.09.2020,9330.25,1915557560
25.09.2020,9156.1,2341531045
24.09.2020,8944.75,2116204067
23.09.2020,9194.35,2220359834
22.09.2020,9213.9,2194132364
21.09.2020,9313,1873243657
18.09.2020,9559.5,2203284104
17.09.2020,9566.75,1466695812
16.09.2020,9632.5,1554748379
15.09.2020,9573.35,2191853679
14.09.2020,9493.3,2131830453
11.09.2020,9446.4,1498525416
10.09.2020,9420.25,1865344634
09.09.2020,9290.2,2036835934
08.09.2020,9329.85,1928517989
07.09.2020,9379.1,2722797972
04.09.2020,9377.95,3338644498
03.09.2020,9534.65,2952530476
02.09.2020,9518.4,2007910183
01.09.2020,9442.25,3778010053
31.08.2020,9372.05,3863255421
28.08.2020,9641.05,4071389917
27.08.2020,9580.7,2350010846
26.08.2020,9567.15,2107106450
25.08.2020,9509.25,2115985346
24.08.2020,9498.35,2314342622
21.08.2020,9423.55,2430585395
20.08.2020,9368.75,2506729364
19.08.2020,9412.55,2285969076
18.08.2020,9382.05,1901523426
17.08.2020,9267.9,1752057939
14.08.2020,9214.4,2466598785
13.08.2020,9307.85,2339287272
12.08.2020,9284.8,2142381903
11.08.2020,9291,2023060444
10.08.2020,9268.55,2076871976
07.08.2020,9198.65,2334527570
06.08.2020,9169.1,1905172327
05.08.2020,9088.75,2032470879
04.08.2020,9074.95,1877931258
03.08.2020,8932.05,2139060424
31.07.2020,9035.75,1981775570
30.07.2020,9031.7,1999618009
29.07.2020,9096.1,2109124615
28.07.2020,9141.75,1802104773
27.07.2020,9024.9,1664767288
24.07.2020,9085.95,2024581094
23.07.2020,9114.05,1727173615
22.07.2020,9046.6,2483774626
21.07.2020,9070.6,2512400599
20.07.2020,8985.1,2673796393
17.07.2020,8895.3,2616331036
16.07.2020,8766.6,2664281047
15.07.2020,8689.85,2327779172
14.07.2020,8693.35,1953674967
13.07.2020,8834.2,2073963572
10.07.2020,8813.95,2816580137
09.07.2020,8851.5,2300310833
08.07.2020,8785,3096997669
07.07.2020,8850.3,2505957552
06.07.2020,8815.7,2347395075
03.07.2020,8696.25,2107628036
02.07.2020,8647.85,2239635423
01.07.2020,8554.75,2168775132
30.06.2020,8474.8,2658379272
29.06.2020,8488.05,2842439723
26.06.2020,8559,3182178991
25.06.2020,8499.9,3294912797
24.06.2020,8496.25,3725013436
23.06.2020,8621.1,2834696037
22.06.2020,8486.45,3839180399
19.06.2020,8403.4,3211337834
18.06.2020,8283.65,3027587687
17.06.2020,8140.45,2294565569
16.06.2020,8152.3,3098568883
15.06.2020,8086.45,2907938830
12.06.2020,8196.4,3756577636
11.06.2020,8137,4593850025
10.06.2020,8293.35,3271455440
09.06.2020,8238.1,4062026406
08.06.2020,8323.95,4757123169
05.06.2020,8299.35,4518404839
04.06.2020,8185.9,3295275673
03.06.2020,8203,3483800210
02.06.2020,8137.45,3195724501
01.06.2020,8020.1,2991531089
29.05.2020,7822.4,5404237465
28.05.2020,7732.25,2575437304
27.05.2020,7595.55,2021180725
26.05.2020,7424.5,1846214834
22.05.2020,7416,2012105957
21.05.2020,7470.6,1993003977
20.05.2020,7426.85,2053411161
19.05.2020,7284.5,2674472069
18.05.2020,7245.25,2235846866
15.05.2020,7504.05,1829354717
14.05.2020,7514.55,2144455767
13.05.2020,7667,2904380722
12.05.2020,7520.9,2249675676
11.05.2020,7556.4,2505750345
08.05.2020,7552,1635029843
07.05.2020,7520.85,1629284382
06.05.2020,7575.5,2096198864
05.05.2020,7523.05,1839701448
04.05.2020,7596.9,2167488400
30.04.2020,8012.9,2658018047
29.04.2020,7797.2,2061251466
28.04.2020,7672.45,1782031657
27.04.2020,7603.95,1630332943
24.04.2020,7493.45,1939421775
23.04.2020,7625.3,2285043159
22.04.2020,7533.8,2142369093
21.04.2020,7395.85,1882944565
20.04.2020,7614.6,2219054607
17.04.2020,7614.4,2497502001
16.04.2020,7412.3,2106472595
15.04.2020,7344.35,2823852623
13.04.2020,7360.35,2415416399
09.04.2020,7441.65,1903043499
08.04.2020,7161.45,2175036885
07.04.2020,7149,1905877368
03.04.2020,6638.45,1629545801
01.04.2020,6761.95,1325157333
