Date,PX_BID,PX_VOLUME,PX_ASK
22.06.2021,4104.5,478717,4105
21.06.2021,4108,628212,4109
18.06.2021,4156,74732,4157
17.06.2021,4163,840445,4167
16.06.2021,4150,1180206,4153
15.06.2021,4147,1889011,4148
14.06.2021,4144,1777441,4145
11.06.2021,4138,1041741,4139
10.06.2021,4101,867554,4102
09.06.2021,4096,711001,4098
08.06.2021,4103,784511,4104
07.06.2021,4102,605484,4103
04.06.2021,4093,625079,4094
03.06.2021,4078,784730,4079
02.06.2021,4082,671996,4083
01.06.2021,4072,783779,4074
31.05.2021,4037,474790,4038
28.05.2021,4063,710563,4064
27.05.2021,4038,754782,4039
26.05.2021,4031,650116,4032
25.05.2021,4036,678064,4037
24.05.2021,4043,379446,4045
21.05.2021,4022,857742,4023
20.05.2021,3992,910622,3993
19.05.2021,3941,1308712,3942
18.05.2021,3980,673747,3981
17.05.2021,4008,630610,4010
14.05.2021,4027,816954,4028
13.05.2021,3950,1039582,3951
12.05.2021,3913,1053103,3915
11.05.2021,3931,1197641,3932
10.05.2021,3983,579327,3984
07.05.2021,4017,818249,4018
06.05.2021,3991,809557,3994
05.05.2021,3972,822239,3973
04.05.2021,3904,1112152,3905
03.05.2021,3970,554026,3971
30.04.2021,3939,991472,3940
29.04.2021,3967,799781,3968
28.04.2021,3967,575395,3968
27.04.2021,3969,638573,3970
26.04.2021,3972,520814,3973
23.04.2021,3963,664092,3964
22.04.2021,3945,730750,3946
21.04.2021,3948,818281,3949
20.04.2021,3898,974174,3899
19.04.2021,3971,586487,3972
16.04.2021,3995,863059,3997
15.04.2021,3949,653312,3950
14.04.2021,3916,583902,3917
13.04.2021,3926,690935,3927
12.04.2021,3917,510768,3918
09.04.2021,3936,506490,3937
08.04.2021,3928,545149,3929
07.04.2021,3918,528594,3919
06.04.2021,3913,777129,3914
01.04.2021,3910,608941,3911
31.03.2021,3871,990320,3872
30.03.2021,3867,706411,3869
29.03.2021,3841,663355,3842
26.03.2021,3835,740796,3836
25.03.2021,3798,1039109,3799
24.03.2021,3756,808481,3759
23.03.2021,3748,750876,3749
22.03.2021,3771,577902,3772
19.03.2021,3857,142968,3858
18.03.2021,3837,924709,3840
17.03.2021,3862,1211883,3865
16.03.2021,3849,1876617,3851
15.03.2021,3837,1699756,3839
12.03.2021,3850,1119021,3851
11.03.2021,3838,978550,3839
10.03.2021,3822,1043731,3823
09.03.2021,3787,1029336,3788
08.03.2021,3751,1180005,3752
05.03.2021,3710,1118140,3711
04.03.2021,3675,1101851,3676
03.03.2021,3689,857046,3690
02.03.2021,3703,814880,3704
01.03.2021,3710,903089,3711
26.02.2021,3634,1660865,3635
25.02.2021,3646,988828,3648
24.02.2021,3712,819324,3713
23.02.2021,3689,1016893,3690
22.02.2021,3685,744402,3687
19.02.2021,3700,775493,3701
18.02.2021,3685,862842,3686
17.02.2021,3705,959439,3706
16.02.2021,3716,659926,3718
15.02.2021,3731,684025,3732
12.02.2021,3695,685792,3696
11.02.2021,3665,657329,3666
10.02.2021,3638,816787,3639
09.02.2021,3662,552956,3663
08.02.2021,3669,638861,3670
05.02.2021,3647,728529,3650
04.02.2021,3639,735270,3640
03.02.2021,3607,819126,3608
02.02.2021,3595,884596,3596
01.02.2021,3532,886802,3534
29.01.2021,3467,1408226,3468
28.01.2021,3546,1263618,3547
27.01.2021,3507,1353517,3508
26.01.2021,3593,846444,3594
25.01.2021,3559,1050074,3561
22.01.2021,3587,927665,3588
21.01.2021,3613,736618,3614
20.01.2021,3620,648766,3621
19.01.2021,3598,598795,3599
18.01.2021,3600,401608,3601
15.01.2021,3576,1078250,3577
14.01.2021,3622,705085,3624
13.01.2021,3604,642828,3605
12.01.2021,3595,741755,3596
11.01.2021,3608,723107,3609
08.01.2021,3642,813037,3643
07.01.2021,3612,812365,3613
06.01.2021,3590,927710,3592
05.01.2021,3544,749842,3545
04.01.2021,3540,937828,3541
30.12.2020,3539,525690,3541
29.12.2020,3549,459303,3550
28.12.2020,3554,348045,3556
23.12.2020,3521,535799,3522
22.12.2020,3478,660595,3479
21.12.2020,3462,1290447,3463
18.12.2020,3572,190993,3573
17.12.2020,3560,737811,3563
16.12.2020,3546,1493984,3547
15.12.2020,3536,1844651,3537
14.12.2020,3493,1712930,3495
11.12.2020,3492,1330736,3493
10.12.2020,3516,1007900,3517
09.12.2020,3522,796496,3523
08.12.2020,3534,686520,3535
07.12.2020,3522,651893,3523
04.12.2020,3536,765129,3537
03.12.2020,3499,636490,3500
02.12.2020,3516,697394,3517
01.12.2020,3524,888868,3525
30.11.2020,3482,1341461,3484
27.11.2020,3534,706644,3535
26.11.2020,3502,447099,3504
25.11.2020,3513,766139,3514
24.11.2020,3514,771375,3516
23.11.2020,3472,779431,3474
20.11.2020,3461,907715,3463
19.11.2020,3463,729578,3464
18.11.2020,3452,744841,3453
17.11.2020,3470,732361,3471
16.11.2020,3468,1042456,3469
13.11.2020,3444,875622,3445
12.11.2020,3404,1005458,3406
11.11.2020,3465,1038712,3466
10.11.2020,3444,1814016,3445
09.11.2020,3382,2620092,3383
06.11.2020,3200,1177681,3201
05.11.2020,3202,1225753,3203
04.11.2020,3139,1540986,3140
03.11.2020,3096,1170863,3099
02.11.2020,3019,1022316,3021
30.10.2020,2971,1373498,2974
29.10.2020,2949,1466877,2950
28.10.2020,2944,2083028,2945
27.10.2020,3030,1102936,3031
26.10.2020,3099,1058106,3101
23.10.2020,3193,804416,3195
22.10.2020,3172,985409,3173
21.10.2020,3168,885681,3169
20.10.2020,3213,699641,3214
19.10.2020,3205,673373,3206
16.10.2020,3234,974511,3236
15.10.2020,3205,1316569,3206
14.10.2020,3247,598083,3248
13.10.2020,3265,769519,3266
12.10.2020,3296,634736,3297
09.10.2020,3266,664821,3267
08.10.2020,3254,722972,3255
07.10.2020,3229,626539,3230
06.10.2020,3196,777581,3197
05.10.2020,3226,611121,3227
02.10.2020,3188,950464,3190
01.10.2020,3181,828098,3183
30.09.2020,3178,1073520,3180
29.09.2020,3203,631237,3205
28.09.2020,3215,842590,3216
25.09.2020,3152,1095631,3153
24.09.2020,3151,1095408,3152
23.09.2020,3140,896005,3142
22.09.2020,3174,969004,3176
21.09.2020,3172,1520031,3173
18.09.2020,3318,156345,3319
17.09.2020,3320,921649,3324
16.09.2020,3321,1367056,3322
15.09.2020,3329,1979913,3330
14.09.2020,3307,1735911,3308
11.09.2020,3307,1168656,3308
10.09.2020,3283,1082991,3284
09.09.2020,3324,1041376,3325
08.09.2020,3254,1085935,3255
07.09.2020,3315,557468,3317
04.09.2020,3286,1277677,3288
03.09.2020,3284,1304020,3285
02.09.2020,3359,1025306,3360
01.09.2020,3276,862514,3277
31.08.2020,3268,891461,3269
28.08.2020,3320,760475,3321
27.08.2020,3320,711796,3321
26.08.2020,3359,559068,3360
25.08.2020,3332,780967,3333
24.08.2020,3327,797228,3328
21.08.2020,3261,935508,3262
20.08.2020,3276,779836,3278
19.08.2020,3296,507055,3298
18.08.2020,3281,682402,3282
17.08.2020,3300,473354,3301
14.08.2020,3292,725988,3293
13.08.2020,3327,597444,3328
12.08.2020,3362,772961,3363
11.08.2020,3295,911370,3296
10.08.2020,3271,471504,3273
07.08.2020,3256,587134,3257
06.08.2020,3252,680977,3253
05.08.2020,3251,618473,3252
04.08.2020,3251,682381,3253
03.08.2020,3246,801773,3247
31.07.2020,3168,1307892,3169
30.07.2020,3225,1353887,3226
29.07.2020,3306,547829,3307
28.07.2020,3285,681719,3286
27.07.2020,3302,626497,3304
24.07.2020,3299,954705,3300
23.07.2020,3335,797748,3337
22.07.2020,3371,728570,3372
21.07.2020,3379,971831,3381
20.07.2020,3384,757742,3385
17.07.2020,3367,807876,3368
16.07.2020,3360,781485,3361
15.07.2020,3365,1104144,3366
14.07.2020,3327,895306,3328
13.07.2020,3282,847015,3283
10.07.2020,3304,761191,3306
09.07.2020,3265,857988,3266
08.07.2020,3300,864522,3301
07.07.2020,3286,658269,3287
06.07.2020,3337,915696,3338
03.07.2020,3292,598099,3294
02.07.2020,3291,1191137,3292
01.07.2020,3224,963070,3226
30.06.2020,3226,963884,3227
29.06.2020,3224,852587,3225
26.06.2020,3179,919216,3180
25.06.2020,3238,1117077,3239
24.06.2020,3184,1089411,3185
23.06.2020,3256,950140,3257
22.06.2020,3236,829485,3237
19.06.2020,3289,158912,3290
18.06.2020,3243,1093442,3245
17.06.2020,3251,1845152,3253
16.06.2020,3236,2812494,3237
15.06.2020,3174,2594894,3175
12.06.2020,3159,2000761,3160
11.06.2020,3093,1980948,3094
10.06.2020,3279,1230282,3280
09.06.2020,3316,1540015,3317
08.06.2020,3392,1230165,3393
05.06.2020,3354,1975413,3356
04.06.2020,3248,1570079,3249
03.06.2020,3268,1760887,3269
02.06.2020,3163,1502149,3164
01.06.2020,3116,851775,3117
29.05.2020,3064,1521816,3065
28.05.2020,3064,1311974,3065
27.05.2020,3052,1560937,3053
26.05.2020,2977,1050256,2978
25.05.2020,2962,454289,2963
22.05.2020,2912,824235,2913
21.05.2020,2901,858671,2902
20.05.2020,2924,1065590,2925
19.05.2020,2860,1238230,2862
18.05.2020,2906,1262699,2907
15.05.2020,2763,1237420,2764
14.05.2020,2772,1793013,2773
13.05.2020,2784,1239520,2785
12.05.2020,2825,855904,2826
11.05.2020,2877,768709,2878
08.05.2020,2897,616378,2898
07.05.2020,2852,764253,2853
06.05.2020,2799,826740,2800
05.05.2020,2824,1025072,2825
04.05.2020,2811,1319380,2813
30.04.2020,2877,1564641,2879
29.04.2020,2966,1064689,2967
28.04.2020,2872,1032097,2874
27.04.2020,2858,837493,2859
24.04.2020,2807,967973,2808
23.04.2020,2779,1060527,2781
22.04.2020,2800,956414,2801
21.04.2020,2760,1395845,2762
20.04.2020,2835,1055239,2836
17.04.2020,2874,1532879,2875
16.04.2020,2779,1218499,2780
15.04.2020,2771,1517652,2772
14.04.2020,2887,1040375,2888
09.04.2020,2880,1764366,2882
08.04.2020,2830,1283682,2831
07.04.2020,2781,1758501,2782
06.04.2020,2791,1286343,2792
03.04.2020,2625,1001352,2626
02.04.2020,2665,1346876,2666
01.04.2020,2587,1357947,2589
