Date,PX_LAST,GARCH_Volatility,Sigma_Annualized,VSTOXX,EURIBOR3M,Daily_STIR,CFD_Ask,CFD_Bid,Portfolio_Value_Upper,Portfolio_Value_Lower,Cumulative_Cost_Upper,Cumulative_Cost_Lower
2024-07-08,4969.83,0.0082957159770815,0.1316904085354984,0.132924,0.0353,0.0001400793650793,4970.348054353548,4969.311945646452,2598.0942463432157,1414.7666865857989,386.15916666653834,81.2966666666396
2024-07-09,4903.62,0.0079549234901053,0.1262804955201888,0.145967,0.0353,0.0001400793650793,4904.110154231665,4903.129845768335,2302.6914797195113,1341.0210544536822,388.82067460304506,81.85698412695679
2024-07-10,4958.86,0.0099111572852672,0.1573347442899786,0.138688,0.0353,0.0001400793650793,4959.477569813433,4958.242430186567,2543.8077812180327,1401.4051893521223,391.4821825395518,82.41730158727398
2024-07-11,4976.13,0.0102043328669786,0.1619887623680903,0.134169,0.03495,0.0001386904761904,4976.768052135475,4975.491947864525,2617.4719262628537,1419.9252434704701,394.1173015871694,82.97206349203559
2024-07-12,5043.02,0.009380283271886,0.148907380588499,0.130602,0.0348999999999999,0.000138492063492,5043.614410546134,5042.425589453866,2910.906107214463,1493.3876577559915,396.74865079351736,83.52603174600358
2024-07-15,4983.11,0.0103367544569133,0.1640908899391879,0.135933,0.035,0.0001388888888888,4983.757238737565,4982.4627612624345,2643.035473918383,1426.5241660986383,399.38753968240457,84.08158730155878
2024-07-16,4947.83,0.0109936760245995,0.1745191965330209,0.13865,0.035,0.0001388888888888,4948.513498416786,4947.146501583214,2484.183253484277,1386.9152776567782,402.0264285712918,84.63714285711399
2024-07-17,4891.46,0.0105208061667118,0.1670126202542056,0.145472,0.0351,0.0001392857142857,4892.10664712133,4890.81335287867,2232.360130792361,1324.0639612695136,404.6728571427201,85.19428571425678
2024-07-18,4870.12,0.011003987016365,0.1746828784529134,0.157337,0.0351,0.0001392857142857,4870.793394462557,4869.446605537442,2135.20282205482,1299.8790983708425,407.3192857141484,85.75142857139957
2024-07-19,4827.24,0.010184263039955,0.1616701637411262,0.165217,0.03515,0.0001394841269841,4827.857743711527,4826.622256288472,1943.1289890839682,1251.9652532233677,409.9694841268463,86.30936507933598
2024-07-22,4897.44,0.0102360661277108,0.1624925122652092,0.156897,0.0353,0.0001400793650793,4898.0699151299705,4896.810084870029,2250.9271571221725,1329.0198547567281,412.630992063353,86.86968253965317
2024-07-23,4916.8,0.0111486225450968,0.1769788962915256,0.148035,0.03525,0.0001398809523809,4917.488784809869,4916.111215190132,2333.6435185855503,1349.8038558368582,415.2887301585901,87.42920634917677
2024-07-24,4861.87,0.010131799840266,0.1608373362649682,0.160622,0.0350499999999999,0.0001390873015873,4862.488970254087,4861.251029745913,2088.3394790843076,1288.5821614377383,417.9313888887488,87.98555555552596
2024-07-25,4811.28,0.0106948473552572,0.1697754384708458,0.1693,0.03495,0.0001386904761904,4811.9265692397885,4810.633430760211,1861.8090822185593,1232.053580078444,420.5665079363664,88.54031746028757
2024-07-26,4862.5,0.0109079958490936,0.1731590659129601,0.161458,0.03495,0.0001386904761904,4863.166475807246,4861.833524192754,2085.6457708643807,1288.1167700970423,423.201626983984,89.09507936504917
2024-07-29,4815.39,0.0107785491667724,0.1711041635361735,0.168293,0.0348499999999999,0.0001382936507936,4816.042186174008,4814.737813825993,1874.7011759176905,1235.4843415984647,425.8292063490624,89.64825396822357
2024-07-30,4841.0,0.0108208448423502,0.1717755865708479,0.165329,0.0347499999999999,0.0001378968253968,4841.658227564075,4840.341772435925,1985.3343434414826,1263.2460560984603,428.4492460316016,90.19984126981078
2024-07-31,4872.94,0.00998509083177,0.1585084029555271,0.157434,0.03465,0.0001375,4873.551396462228,4872.328603537771,2124.208215367035,1298.0676490798485,431.0617460316016,90.74984126981077
2024-08-01,4765.72,0.0094949835899049,0.1507281916891664,0.181194,0.0345499999999999,0.0001371031746031,4766.288594423454,4765.1514055765465,1647.529632551687,1179.0008307569635,433.6667063490605,91.29825396822318
2024-08-02,4638.7,0.0135214470250482,0.2146463171640715,0.24519,0.0337999999999999,0.0001341269841269,4639.488132456926,4637.911867543074,1082.1664619762355,1037.760633351196,436.2151190474716,91.83476190473078
2024-08-05,4571.6,0.0172088648218126,0.2731822599854642,0.311676,0.0336499999999999,0.0001335317460317,4572.588553464579,4570.611446535422,781.9414644579758,962.8045327811549,438.7522222220739,92.36888888885758
2024-08-06,4575.22,0.0163732815026923,0.2599177860130675,0.250676,0.034,0.0001349206349206,4576.161298644743,4574.278701355258,795.5992285024427,966.3201642684621,441.3157142855653,92.90857142853999
2024-08-07,4668.06,0.0141882222846185,0.2252310462672322,0.207485,0.0342,0.0001357142857142,4668.892231520653,4667.227768479348,1204.1594235049452,1068.5619987333735,443.8942857141351,93.45142857139679
2024-08-08,4668.74,0.0151366622829584,0.2402870644816752,0.216299,0.0342,0.0001357142857142,4669.627993007596,4667.852006992403,1204.3420272033268,1068.7094353722541,446.47285714270487,93.99428571425359
2024-08-09,4675.28,0.0131950862533188,0.2094655005259721,0.204295,0.0342499999999999,0.0001359126984126,4676.055174755002,4674.504825244998,1231.1868934815757,1075.5225864656259,449.05519841254426,94.53793650790399
2024-08-12,4671.88,0.011644757684254,0.1848547974608669,0.192927,0.0342499999999999,0.0001359126984126,4672.563599797135,4671.196400202865,1213.9704968872638,1071.3204218408575,451.63753968238365,95.08158730155439
2024-08-13,4694.92,0.0104413585207801,0.1657514279738973,0.1834329999999999,0.03405,0.000135119047619,4695.535977749058,4694.304022250943,1313.6144730072863,1096.3327551565774,454.20480158714463,95.62206349203039
2024-08-14,4727.6,0.009663715608453,0.1534067294449193,0.167631,0.0340999999999999,0.0001353174603174,4728.174069812536,4727.025930187465,1455.7812560725902,1131.9759390181414,456.7758333331752,96.16333333329999
2024-08-15,4807.77,0.0093056982004867,0.1477233792858545,0.153092,0.0343999999999999,0.0001365079365079,4808.332176267898,4807.207823732103,1807.8537232082308,1220.0964367544325,459.36948412682534,96.70936507933159
2024-08-16,4840.52,0.0112109743160191,0.1779686999695142,0.145006,0.03435,0.0001363095238095,4841.201891343468,4839.838108656533,1949.5963837994295,1255.6343340450892,461.95936507920584,97.2546031745696
2024-08-19,4871.41,0.0104329015587064,0.1656171778629331,0.149168,0.03435,0.0001363095238095,4872.048615734154,4870.771384265846,2083.832714977897,1289.2956489825633,464.54924603158634,97.7998412698076
2024-08-20,4857.58,0.0098013389174845,0.1555914317467387,0.1546,0.0343,0.0001361111111111,4858.178253447995,4856.981746552005,2020.251321024074,1273.5023838274408,467.1353571426972,98.344285714252
2024-08-21,4885.28,0.0091389123642946,0.1450757362172215,0.154752,0.0342499999999999,0.0001359126984126,4885.841001264783,4884.718998735217,2140.358319191809,1303.631067893184,469.7176984125366,98.8879365079024
2024-08-22,4885.0,0.0087705542092071,0.1392282317866366,0.160105,0.0343,0.0001361111111111,4885.53835839505,4884.46164160495,2136.633848155808,1302.802033467517,472.3038095236475,99.43238095234679
2024-08-23,4909.2,0.0082239270123007,0.1305507940493659,0.15307,0.0342499999999999,0.0001359126984126,4909.707305868178,4908.692694131822,2241.2319805955585,1329.053501101264,474.8861507934869,99.97603174599719
2024-08-26,4896.69,0.0080281970555307,0.1274436773109318,0.156627,0.0343999999999999,0.0001365079365079,4897.183969985342,4896.1960300146575,2183.3622175330775,1314.688441288025,477.479801587137,100.52206349202879
2024-08-27,4898.78,0.0078092323506303,0.1239677203805296,0.1545679999999999,0.03435,0.0001363095238095,4899.260702323472,4898.299297676527,2190.0756561161265,1316.4690330766443,480.0696825395175,101.0673015872668
2024-08-28,4913.03,0.0075073671764861,0.1191757592989894,0.155896,0.03435,0.0001363095238095,4913.493465099213,4912.566534900787,2250.593609316944,1331.7007535197056,482.659563491898,101.6125396825048
2024-08-29,4966.27,0.0073485342736395,0.1166543651333099,0.152338,0.0343,0.0001361111111111,4966.7285756869815,4965.811424313019,2483.5239894308493,1390.0354318815153,485.24567460300887,102.1569841269492
2024-08-30,4957.98,0.0084519814296914,0.1341710456921988,0.152695,0.0344499999999999,0.0001367063492063,4958.506554352468,4957.453445647531,2443.9569773335593,1380.2462086190976,487.84309523792854,102.7038095237744
2024-09-02,4973.07,0.0080531924574078,0.1278404670146534,0.154132,0.0345499999999999,0.0001371031746031,4973.573237014449,4972.566762985551,2508.2022914652157,1396.4103645329637,490.44805555538744,103.2522222221868
2024-09-03,4912.52,0.0077500955363389,0.1230289525568674,0.173374,0.0345,0.0001369047619047,4912.998400179589,4912.041599820412,2237.8819974876074,1328.9329696099903,493.04924603157673,103.7998412698056
2024-09-04,4848.18,0.0094686016186647,0.1503093908791838,0.1986649999999999,0.0343999999999999,0.0001365079365079,4848.756825478369,4847.603174521631,1950.259830455789,1257.1298088044168,495.64289682522684,104.3458730158372
2024-09-05,4815.15,0.0107427716799241,0.1705362135397606,0.200497,0.03435,0.0001363095238095,4815.799988958173,4814.500011041826,1801.2457387054283,1219.9785180096837,498.23277777760734,104.8911111110752
2024-09-06,4738.06,0.0102973734687038,0.1634657361320694,0.225849,0.0343,0.0001361111111111,4738.673065455649,4737.446934544352,1457.833110437376,1134.227444276004,500.8188888887182,105.4355555555196
2024-09-09,4778.66,0.0120470727203345,0.1912413506658932,0.2022939999999999,0.0343999999999999,0.0001365079365079,4779.383381580285,4777.936618419715,1634.3362402437579,1178.4556076799804,503.41253968236833,105.9815873015512
2024-09-10,4747.2,0.0112807699927862,0.1790766719893945,0.195428,0.0344499999999999,0.0001367063492063,4747.87290859059,4746.52709140941,1492.8060192187045,1143.1755821856218,506.009960317288,106.5284126983764
2024-09-11,4763.58,0.0106600586710914,0.1692231852303932,0.195984,0.0344499999999999,0.0001367063492063,4764.218076681596,4762.9419233184035,1562.8158226372248,1160.7805628021565,508.6073809522077,107.0752380952016
2024-09-12,4814.08,0.0097268304158963,0.1544086459521642,0.17533,0.0347499999999999,0.0001378968253968,4814.668388931744,4813.491611068256,1783.7906710798602,1216.127697531863,511.22742063474686,107.6268253967888
2024-09-13,4843.99,0.0099470285803242,0.1579041834455384,0.160523,0.03465,0.0001375,4844.595447433454,4843.384552566546,1913.4027051485587,1248.6338310490373,513.8399206347468,108.1768253967888
2024-09-16,4827.63,0.0094216034505966,0.1495633180904803,0.171151,0.0348799999999999,0.0001384126984126,4828.20152950899,4827.058470491011,1838.558204249841,1230.0265153481675,516.4697619045862,108.7304761904392
2024-09-17,4860.78,0.0089023126074752,0.1413198315164069,0.165794,0.0301,0.0001194444444444,4861.3237367063075,4860.236263293692,1983.0430762052529,1266.2373166703537,518.7392063490298,109.20825396821681
2024-09-18,4835.3,0.0087448590793353,0.1388203342453594,0.1706019999999999,0.0303,0.000120238095238,4835.831319913687,4834.768680086313,1868.1085703374522,1237.5938687748321,521.0237301585519,109.68920634916881
2024-09-20,4871.54,0.0125189792471109,0.1987326345374057,0.161859,0.0303,0.000120238095238,4872.306328463569,4870.773671536431,2025.0838242554478,1276.9278608257596,523.3082539680739,110.17015873012082
2024-09-23,4885.57,0.0130732759447055,0.2075318218236838,0.1636929999999999,0.0295499999999999,0.0001172619047619,4886.372563536378,4884.767436463621,2084.7540405687287,1291.9333613326512,525.53623015855,110.63920634916842
2024-09-24,4940.72,0.011582816492369,0.1838715115230366,0.1602,0.0289499999999999,0.0001148809523809,4941.439091564262,4940.000908435739,2326.883830129146,1352.5519694370414,527.7189682537871,111.09873015869202
2024-09-25,4916.89,0.011374337642776,0.1805620123851969,0.162155,0.02905,0.0001152777777777,4917.592742773034,4916.187257226967,2219.359357128911,1325.7573095203159,529.9092460315634,111.55984126980282
2024-09-26,5032.59,0.010512709344434,0.1668840871852636,0.163795,0.029,0.0001150793650793,5033.254792335007,5031.925207664994,2729.112986351869,1453.2820263498645,532.0957539680701,112.02015873012002
2024-09-27,5067.45,0.0138584423511447,0.2199959521191251,0.1595309999999999,0.02855,0.0001132936507936,5068.332436854247,5066.5675631457525,2880.1928786974668,1491.1369696743593,534.2483333331485,112.47333333329442
2024-09-30,5000.45,0.0124732416937156,0.1980065733862415,0.1806469999999999,0.0284,0.0001126984126984,5001.233733099279,4999.666266900721,2582.1291508706754,1416.7055615271854,536.3896031744181,112.92412698408802
