Date,PX_LAST,GARCH_Volatility,Sigma_Annualized,VIX,SOFR3M,Daily_STIR,CFD_Ask,CFD_Bid,Portfolio_Value_Upper,Portfolio_Value_Lower,Cumulative_Cost_Upper,Cumulative_Cost_Lower
2024-07-05,5567.19,0.0059079596258622,0.0937859515550508,0.1248,0.0534749999999999,0.0002122023809523,5567.603289420488,5566.776710579511,4724.009662207301,1952.9787548375346,556.7339285713032,117.20714285711642
2024-07-08,5572.85,0.0059412206414622,0.0943139538088359,0.1236999999999999,0.0534999999999999,0.0002123015873015,5573.266038718026,5572.433961281975,4744.647914405346,1958.2975440775222,560.7676587300317,118.05634920632242
2024-07-09,5576.98,0.0057896569902837,0.0919079554359443,0.1251,0.053525,0.0002124007936507,5577.385725865821,5576.574274134178,4758.668724790138,1961.9620472689578,564.803273809395,118.90595238092523
2024-07-10,5633.91,0.0056526369881814,0.0897328303347201,0.1285,0.053525,0.0002124007936507,5634.310167516587,5633.5098324834125,5002.936245800103,2023.1882281166875,568.8388888887583,119.75555555552803
2024-07-11,5584.54,0.0062680212929103,0.0995017533209892,0.1292,0.053525,0.0002124007936507,5584.9798437979,5584.1001562021,4783.418813566076,1968.4681706534184,572.8745039681216,120.60515873013084
2024-07-12,5615.35,0.006803351221892,0.1079998524897222,0.1246,0.053575,0.0002125992063492,5615.830043039891,5614.869956960109,4913.570402556567,2001.1655173058034,576.9138888887564,121.45555555552764
2024-07-15,5631.22,0.0067362448201361,0.1069345713871637,0.1311999999999999,0.0536249999999999,0.0002127976190476,5631.696651353243,5630.743348646757,4978.7531068262515,2017.6207915875102,580.9570436506608,122.30674603171803
2024-07-16,5667.2,0.0065411378068181,0.1038373435694596,0.1319,0.0536249999999999,0.0002127976190476,5667.665803088324,5666.734196911676,5131.670571294224,2056.009755918789,585.0001984125652,123.15793650790843
2024-07-17,5588.27,0.006571526377618,0.1043197471756713,0.1448,0.053675,0.000212996031746,5588.731449473632,5587.808550526369,4783.4189689193645,1969.1066023488836,589.0471230157392,124.00992063489242
2024-07-18,5544.59,0.0079054516990985,0.1254951551846863,0.1593,0.053675,0.000212996031746,5545.140777720331,5544.039222279669,4588.488494856365,1920.5337308569433,593.0940476189132,124.86190476187642
2024-07-19,5505.0,0.0080599562882386,0.1279478395003837,0.1651999999999999,0.0537,0.0002130952380952,5505.557532544945,5504.442467455055,4411.753253742582,1876.509742007069,597.142857142722,125.71428571425722
2024-07-22,5564.41,0.0081239905482971,0.1289643518654007,0.1491,0.0537,0.0002130952380952,5564.97802668174,5563.84197331826,4666.753165538439,1940.4195413846046,601.1916666665309,126.56666666663801
2024-07-23,5555.74,0.0083881965886945,0.1331584927320372,0.1472,0.0537,0.0002130952380952,5556.325585993831,5555.154414006169,4624.8168164049775,1930.0952755298104,605.2404761903397,127.41904761901881
2024-07-24,5427.13,0.0080584512044388,0.1279239470357641,0.1804,0.0537,0.0002130952380952,5427.679543428922,5426.580456571078,4060.040795694027,1789.0610917806443,609.2892857141485,128.2714285713996
2024-07-25,5399.22,0.0108795575165584,0.1727076213794235,0.1846,0.0537,0.0002130952380952,5399.958111878604,5398.481888121397,3933.450592567282,1757.5733624275294,613.3380952379573,129.1238095237804
2024-07-26,5459.1,0.010496975261505,0.1666343163620371,0.1639,0.0537,0.0002130952380952,5459.820054198204,5458.379945801797,4190.624751587572,1822.0267236111733,617.3869047617661,129.9761904761612
2024-07-29,5463.54,0.010480495107405,0.1663727020261375,0.166,0.0537,0.0002130952380952,5464.259508437333,5462.820491562667,4205.941721031083,1826.0157874006225,621.4357142855749,130.828571428542
2024-07-30,5436.44,0.0099555939647654,0.158040154708229,0.1769,0.053675,0.000212996031746,5437.120082780127,5435.7599172198725,4083.880225771037,1795.6601606094205,625.482638888749,131.680555555526
2024-07-31,5522.3,0.009645194264977,0.1531127122322147,0.1636,0.053725,0.0002131944444444,5522.9692848674395,5521.630715132561,4454.322889052666,1888.4307222631612,629.5333333331926,132.5333333333036
2024-08-01,5446.68,0.0103136609961669,0.1637242926149062,0.1859,0.053675,0.000212996031746,5447.385869942429,5445.9741300575715,4120.328074508731,1805.0917656509869,633.5802579363666,133.3853174602876
2024-08-02,5346.56,0.0108352067431454,0.172003574677998,0.2339,0.05355,0.0002125,5347.2879332998245,5345.832066700176,3679.558431941942,1695.0587300092895,637.6177579363666,134.2353174602876
2024-08-05,5186.33,0.0119707727589146,0.1900301263281277,0.3857,0.053525,0.0002124007936507,5187.110121435728,5185.549878564272,2976.5120206693414,1519.4564277863774,641.6533730157299,135.0849206348904
2024-08-06,5240.03,0.0150398451587672,0.2387501402821021,0.2771,0.0536249999999999,0.0002127976190476,5241.020277498861,5239.039722501138,3205.7448077535623,1576.9242227717184,645.6965277776343,135.9361111110808
2024-08-07,5199.5,0.0145084631622374,0.2303147125981323,0.2785,0.0536249999999999,0.0002127976190476,5200.4479005615885,5198.5520994384115,3025.1300328871735,1531.9301272694067,649.7396825395386,136.7873015872712
2024-08-08,5319.31,0.0139663984000683,0.2217097012669878,0.2379,0.0536499999999999,0.0002128968253968,5320.2435111936575,5318.376488806343,3543.654236796612,1661.720850865814,653.7847222220779,137.6388888888584
2024-08-09,5344.16,0.0149108990351441,0.2367031840283055,0.2037,0.0536499999999999,0.0002128968253968,5345.161297328916,5343.158702671084,3647.6875509629435,1687.8888520264445,657.8297619046172,138.49047619044558
2024-08-12,5344.39,0.0141274070456997,0.2242656342786198,0.2071,0.0536499999999999,0.0002128968253968,5345.338725117813,5343.441274882188,3644.8748442586534,1687.3453479694197,661.8748015871564,139.34206349203276
2024-08-13,5434.43,0.0133472082001846,0.2118803615681428,0.1812,0.053675,0.000212996031746,5435.3414319674675,5433.518568032533,4033.6663325586396,1784.7029670682257,665.9217261903304,140.19404761901677
2024-08-14,5455.21,0.0135817410000474,0.2156034543444911,0.1619,0.0537,0.0002130952380952,5456.140993680211,5454.279006319789,4120.156407394152,1806.485307205675,669.9705357141393,141.04642857139757
2024-08-15,5543.22,0.0128716638024506,0.2043313282854988,0.1523,0.0537,0.0002130952380952,5544.1165543942825,5542.323445605718,4500.08047920798,1901.6261465877037,674.0193452379481,141.89880952377837
2024-08-16,5554.25,0.0130884687910473,0.2077730007824491,0.148,0.0537,0.0002130952380952,5555.163469597888,5553.336530402112,4544.061118630447,1912.7811278718918,678.0681547617569,142.75119047615917
2024-08-19,5608.25,0.0123831068849947,0.1965757276561663,0.1465,0.0537,0.0002130952380952,5609.122643477397,5607.377356522603,4775.691153604288,1970.8484580439235,682.1169642855657,143.60357142853996
2024-08-20,5597.12,0.0120513704317696,0.1913095747198783,0.1588,0.0537,0.0002130952380952,5597.967580446594,5596.272419553406,4723.212316247739,1957.888570133358,686.1657738093745,144.45595238092076
2024-08-21,5620.85,0.0114476658830835,0.1817260621127854,0.1626999999999999,0.0537,0.0002130952380952,5621.658535040922,5620.041464959078,4822.823305401527,1982.951138850376,690.2145833331833,145.30833333330156
2024-08-22,5570.64,0.0109059726932463,0.1731269493095474,0.1755,0.053725,0.0002131944444444,5571.403395219575,5569.876604780426,4599.997341775769,1927.4045437772697,694.2652777776269,146.16111111107915
2024-08-23,5634.61,0.0108033374680896,0.1714976656204281,0.1586,0.0537,0.0002130952380952,5635.374894868316,5633.845105131683,4874.923213605239,1996.2958331632085,698.3140873014357,147.01349206345995
2024-08-26,5616.84,0.0107885009908997,0.1712621438465684,0.1614999999999999,0.053725,0.0002131944444444,5617.601435468448,5616.078564531553,4793.390399438505,1976.0725254548586,702.3647817458793,147.86626984123754
2024-08-27,5625.8,0.0103180393270349,0.1637937964627125,0.1543,0.053725,0.0002131944444444,5626.529392752774,5625.070607247227,4828.55513505019,1985.0236051911131,706.4154761903229,148.71904761901513
2024-08-28,5592.18,0.0098081761302447,0.1556999691344848,0.1711,0.05375,0.0002132936507936,5592.869206579216,5591.490793420785,4678.0567611035,1947.5589819425356,710.4680555554013,149.57222222218954
2024-08-29,5591.96,0.009578811699598,0.1520589216759135,0.1565,0.05375,0.0002132936507936,5592.633063018393,5591.286936981607,4673.115138149012,1946.4835464420087,714.5206349204797,150.42539682536395
2024-08-30,5648.4,0.0091252974333745,0.1448596058892301,0.15,0.053725,0.0002131944444444,5649.04766816962,5647.752331830379,4915.3171375917955,2007.1939421360385,718.5713293649233,151.27817460314154
2024-09-03,5528.93,0.0091780917105111,0.145697689056935,0.2072,0.0537,0.0002130952380952,5529.567637072377,5528.292362927624,4390.288367992004,1876.0965711646618,722.6201388887321,152.13055555552233
2024-09-04,5520.07,0.0112187007167847,0.1780913527792463,0.2132,0.0537,0.0002130952380952,5520.848156707816,5519.291843292183,4346.987159498027,1865.4310904697388,726.6689484125409,152.98293650790313
2024-09-05,5503.41,0.0106676002896801,0.1693429047140056,0.1989999999999999,0.053725,0.0002131944444444,5504.147697913644,5502.672302086356,4270.456554055602,1846.4583349424659,730.7196428569845,153.83571428568072
2024-09-06,5408.42,0.0102016045690884,0.1619454519817696,0.2238,0.0537,0.0002130952380952,5409.113296296598,5407.726703703403,3852.3380397656115,1742.0885277985396,734.7684523807933,154.68809523806152
2024-09-09,5471.05,0.0112816467533221,0.1790905901314178,0.1945,0.053725,0.0002131944444444,5471.825573739346,5470.274426260655,4121.065835890231,1809.4303726630278,738.8191468252369,155.5408730158391
2024-09-10,5495.52,0.0112201189491224,0.1781138665196477,0.1907999999999999,0.0537,0.0002130952380952,5496.294793862382,5494.745206137619,4223.7371773963205,1835.2580294681218,742.8679563490457,156.3932539682199
2024-09-11,5554.13,0.0107034946881007,0.169912710624092,0.1769,0.053725,0.0002131944444444,5554.877001696608,5553.382998303392,4475.413274964825,1898.336949693581,746.9186507934893,157.2460317459975
2024-09-12,5595.76,0.0106231855920819,0.1686378432476001,0.1707,0.0537,0.0002130952380952,5596.506953906866,5595.013046093134,4652.918343569983,1942.8730382734423,750.9674603172981,158.0984126983783
2024-09-13,5626.02,0.0103044734653176,0.1635784450841675,0.1656,0.0537,0.0002130952380952,5626.748462255165,5625.291537744836,4780.917847106642,1975.032735586178,755.0162698411069,158.9507936507591
2024-09-16,5633.09,0.0098987545813919,0.1571378574697461,0.1714,0.0537,0.0002130952380952,5633.7906598881855,5632.389340111815,4807.823447061927,1981.9189570035708,759.0650793649157,159.8031746031399
2024-09-17,5634.58,0.0094180697025618,0.1495072215795047,0.1761,0.053725,0.0002131944444444,5635.246812144515,5633.9131878554845,4810.418444424964,1982.7276021776634,763.1157738093593,160.65595238091748
2024-09-18,5618.26,0.0089744573959342,0.1424650945283179,0.1823,0.0475,0.000188492063492,5618.893563348322,5617.626436651679,4735.808523305683,1964.2164909454618,766.6971230157073,161.40992063488548
2024-09-23,5718.57,0.0096874933924485,0.1537841900640014,0.1589,0.0471999999999999,0.0001873015873015,5719.266111509822,5717.873888490178,5169.441548144434,2072.765223345626,770.2558531744359,162.15912698409147
2024-09-24,5732.93,0.0092217115703782,0.146390132865527,0.1539,0.047125,0.0001870039682539,5733.594305977725,5732.265694022276,5228.652948081079,2087.7083263059776,773.8089285712599,162.90714285710706
2024-09-25,5722.26,0.0088076081079335,0.1398164441934495,0.1541,0.047025,0.0001866071428571,5722.893294315182,5721.626705684818,5178.709445163156,2075.36240593364,777.3544642855449,163.65357142853546
2024-09-26,5745.37,0.0084521592798181,0.1341738689754337,0.1537,0.0470999999999999,0.0001869047619047,5745.980190904798,5744.7598090952015,5276.0446302810005,2099.8363807845294,780.9056547617341,164.40119047615426
2024-09-27,5738.17,0.0081456012051545,0.1293074104076824,0.1696,0.0470749999999999,0.0001868055555555,5738.75732250408,5737.5826774959205,5241.194950479599,2091.2640650008457,784.4549603172886,165.14841269837626
2024-09-30,5762.48,0.0078277028139242,0.1242609298953836,0.1673,0.0473,0.0001876984126984,5763.046792231406,5761.913207768594,5343.737185491559,2117.0403975633594,788.0212301585582,165.89920634916987
