Date,PX_LAST,GARCH_Volatility,Sigma_Annualized,VSTOXX,EURIBOR3M,Daily_STIR,Theoretical_Spread
2020-04-07,2857.67,0.019872862680939598,0.3154719149562151,0.462871,-0.0023999999999999,-9.523809523809127e-06,1.42719160583556
2020-04-08,2851.27,0.0194599357405553,0.3089169029928412,0.452972,-0.00185,-7.3412698412698415e-06,1.394406893557516
2020-04-09,2892.79,0.01674982974051791,0.2658953039765036,0.447106,-0.00265,-1.0515873015873016e-05,1.217690980033808
2020-04-14,2917.74,0.015730304104440478,0.24971083624660864,0.4047679999999999,-0.0029999999999999,-1.1904761904761507e-05,1.1534359847286169
2020-04-15,2808.2,0.014108360826160151,0.2239632849167132,0.449575,-0.0028,-1.1111111111111112e-05,0.9956676220900817
2020-04-16,2812.35,0.021398756278455767,0.3396947248732559,0.432623,-0.0026,-1.0317460317460317e-05,1.5124034944192317
2020-04-17,2888.3,0.018283274687902338,0.29023798785642996,0.41201,-0.00265,-1.0515873015873016e-05,1.3271073827297641
2020-04-20,2909.5,0.01953094944386034,0.3100442105845784,0.412975,-0.0025,-9.92063492063492e-06,1.428076570991152
2020-04-21,2791.34,0.01700590927005691,0.26996044048259127,0.482215,-0.0020999999999999,-8.333333333332937e-06,1.1929503772005319
2020-04-22,2834.9,0.02393614429317863,0.3799745108730515,0.439569,-0.00165,-6.547619047619047e-06,1.705303557881507
2020-04-23,2852.46,0.021399643421101944,0.3397088078261713,0.403534,-0.002,-7.936507936507936e-06,1.534037122617974
2020-04-24,2809.07,0.018439825987183238,0.2927231626883578,0.401744,-0.0028,-1.1111111111111112e-05,1.3017547196537862
2020-04-27,2882.09,0.017423193463284872,0.27658462169050774,0.347193,-0.0028499999999999,-1.1309523809523413e-05,1.2619585233954922
2020-04-28,2932.06,0.01870719737100699,0.2969675518241149,0.33012,-0.0032999999999999,-1.3095238095237698e-05,1.3784510975768853
2020-04-29,2996.08,0.017676704880563495,0.2806089906783163,0.307205,-0.00355,-1.4087301587301587e-05,1.3309584641940546
2020-04-30,2927.93,0.01786210428452485,0.2835521149749244,0.339105,-0.00375,-1.4880952380952381e-05,1.3143259905161813
2020-05-04,2816.48,0.01871305941567494,0.2970606088983093,0.38322,-0.0037999999999999,-1.5079365079364682e-05,1.3245283307292084
2020-05-05,2875.91,0.023921256961332252,0.3797381818065466,0.345055,-0.00355,-1.4087301587301587e-05,1.7288967342743717
2020-05-06,2843.76,0.02224880274867352,0.3531887942515226,0.3480749999999999,-0.00325,-1.2896825396825396e-05,1.5900447901786947
2020-05-07,2880.6,0.019724698440177327,0.3131198805507171,0.324312,-0.00325,-1.2896825396825396e-05,1.427917471730325
2020-05-08,2908.11,0.017754636345745922,0.28184611433539386,0.296643,-0.0031999999999999,-1.2698412698412302e-05,1.2975747785110343
2020-05-11,2883.75,0.01579640443206575,0.25076014641746686,0.299068,-0.0031499999999999,-1.2499999999999602e-05,1.1447895086618018
2020-05-12,2884.2,0.014325390657183317,0.2274085266765312,0.2766969999999999,-0.00295,-1.1706349206349205e-05,1.0383449092271348
2020-05-13,2810.55,0.012544978131877093,0.19914535403814262,0.334196,-0.0031,-1.2301587301587301e-05,0.886076094793907
2020-05-14,2760.23,0.01630451972551026,0.2588262266402835,0.363219,-0.0031,-1.2301587301587301e-05,1.1310012104298721
2020-05-15,2770.7,0.016455275397515172,0.261219398741428,0.3447059999999999,-0.0031,-1.2301587301587301e-05,1.1457884679323342
2020-05-18,2911.88,0.014317675211193101,0.22728604776846684,0.290582,-0.0031999999999999,-1.2698412698412302e-05,1.0477454229539944
2020-05-19,2902.58,0.025213807342220763,0.40025678299566353,0.301699,-0.0031999999999999,-1.2698412698412302e-05,1.8392145310015167
2020-05-20,2942.39,0.021490226331886495,0.3411467669559809,0.291093,-0.0032999999999999,-1.3095238095237698e-05,1.5890991641331311
2020-05-21,2904.98,0.019232955824447177,0.30531370852907086,0.32315,-0.0032999999999999,-1.3095238095237698e-05,1.4041029809758356
2020-05-22,2905.47,0.01759109024430558,0.2792499004615621,0.314161,-0.0032999999999999,-1.3095238095237698e-05,1.2844551285331818
2020-05-25,2971.35,0.01517676187264015,0.2409236257335166,0.291565,-0.0031499999999999,-1.2499999999999602e-05,1.133294343918351
2020-05-26,2999.22,0.016387197580013464,0.26013869689197067,0.280385,-0.00305,-1.2103174603174605e-05,1.2351588103725817
2020-05-27,3051.08,0.014705843875772373,0.23344803428781563,0.293988,-0.0031999999999999,-1.2698412698412302e-05,1.1275955091796277
2020-05-28,3094.47,0.014784290287410014,0.23469333246644725,0.290063,-0.0033499999999999,-1.3293650793650396e-05,1.1497318167566846
2020-05-29,3050.2,0.014221125984141493,0.22575337630414244,0.311263,-0.0034999999999999,-1.3888888888888491e-05,1.090114444477308
2020-06-01,3077.92,0.014190317614645544,0.22526430860022842,0.30099,-0.00355,-1.4087301587301587e-05,1.097638262729106
2020-06-02,3159.02,0.012971780444765048,0.20592063071147487,0.30678,-0.0035999999999999,-1.4285714285713889e-05,1.0298210423648015
2020-06-03,3269.59,0.01608452050157599,0.25533384722933977,0.296082,-0.0036499999999999,-1.4484126984126587e-05,1.3216340072850699
2020-06-04,3261.67,0.020514116711677466,0.32565150711151614,0.276617,-0.0036499999999999,-1.4484126984126587e-05,1.6815222537493355
2020-06-05,3384.29,0.017614849262421524,0.2796270631815413,0.2789089999999999,-0.0036499999999999,-1.4484126984126587e-05,1.4981534129531155
2020-06-08,3366.29,0.022177246249887,0.3520528700486449,0.281197,-0.00375,-1.4880952380952381e-05,1.8761558811600025
2020-06-09,3320.71,0.019115536051446953,0.30344972741890935,0.297453,-0.0036499999999999,-1.4484126984126587e-05,1.5952443440063462
2020-06-10,3293.71,0.01763461967038877,0.27994090867833904,0.300524,-0.0035999999999999,-1.4285714285713889e-05,1.4596920473446744
2020-06-11,3144.57,0.015726893940451785,0.24965670157154446,0.360215,-0.0036499999999999,-1.4484126984126587e-05,1.2428365470243534
2020-06-12,3153.74,0.025115945981474114,0.3987032820546755,0.414116,-0.0037,-1.4682539682539683e-05,1.9906054549421697
2020-06-15,3136.4,0.021357018686635473,0.3390321611435806,0.384135,-0.00355,-1.4087301587301587e-05,1.683378778807878
2020-06-16,3242.65,0.01846228851609225,0.2930797442802228,0.360977,-0.0040999999999999,-1.6269841269840872e-05,1.5045110929683005
2020-06-17,3267.26,0.02153929427100194,0.3419256963414565,0.353603,-0.0042499999999999,-1.6865079365078967e-05,1.768580949733746
2020-06-18,3249.9,0.018643995837476297,0.2959642585829141,0.350461,-0.00435,-1.726190476190476e-05,1.5227155446185634
2020-06-19,3269.1,0.016261252804235862,0.2581393855581587,0.322142,-0.0044499999999999,-1.7658730158729762e-05,1.3359555234725349
2020-06-22,3241.69,0.014281728992223675,0.2267154192326698,0.33781,-0.0045,-1.7857142857142855e-05,1.1634884235936624
2020-06-23,3298.83,0.013166451843699264,0.20901094336521675,0.313419,-0.0043999999999999,-1.7460317460317063e-05,1.0915370713427137
2020-06-24,3196.12,0.013810152303112761,0.2192293713717736,0.368071,-0.0043999999999999,-1.7460317460317063e-05,1.1092548674022282
2020-06-25,3218.91,0.018901037482291532,0.3000446681955228,0.346839,-0.0043999999999999,-1.7460317460317063e-05,1.5289886550069696
2020-06-26,3204.17,0.016483936456932597,0.26167437895460893,0.3517349999999999,-0.0045499999999999,-1.805555555555516e-05,1.3273525060778866
2020-06-29,3232.02,0.014478246446043765,0.22983503709921924,0.3449219999999999,-0.0045999999999999,-1.8253968253967858e-05,1.1759796375787346
2020-06-30,3234.07,0.0131444996943024,0.20866246379693212,0.317179,-0.0045499999999999,-1.805555555555516e-05,1.0683247174766848
2020-07-01,3228.45,0.011601526309535681,0.1841685206628262,0.301305,-0.0045499999999999,-1.805555555555516e-05,0.9412803605501949
2020-07-02,3320.09,0.0104467088332071,0.16583636155060635,0.275942,-0.0045999999999999,-1.8253968253967858e-05,0.8716440158588057
2020-07-03,3294.38,0.015430593648817893,0.2449530802611893,0.282699,-0.0045999999999999,-1.8253968253967858e-05,1.2775153367929306
2020-07-06,3350.03,0.013962670062741109,0.2216505157467576,0.276015,-0.0045499999999999,-1.805555555555516e-05,1.1755117389011502
2020-07-07,3321.56,0.01418189016997777,0.2251305270635563,0.279345,-0.0045499999999999,-1.805555555555516e-05,1.1838209394346677
2020-07-08,3286.09,0.013106924371178823,0.20806597403442484,0.295725,-0.0045,-1.7857142857142855e-05,1.0824056420773331
2020-07-09,3261.17,0.012666079913019568,0.2010677852155224,0.304505,-0.0045,-1.7857142857142855e-05,1.038067186900662
2020-07-10,3296.22,0.011833727082827913,0.18785459366503504,0.284276,-0.0045,-1.7857142857142855e-05,0.9802741310147667
2020-07-13,3350.0,0.011459121814047917,0.18190791937899675,0.271352,-0.0043999999999999,-1.7460317460317063e-05,0.9647303605843263
2020-07-14,3321.39,0.01236992129774714,0.19636641294768178,0.289278,-0.0043999999999999,-1.7460317460317063e-05,1.0325155748905672
2020-07-15,3378.21,0.011758887409536614,0.18666655068265442,0.2757239999999999,-0.0043999999999999,-1.7460317460317063e-05,0.9983036929315858
2020-07-16,3365.35,0.012759523242827185,0.20255115208961486,0.268067,-0.0045,-1.7857142857142855e-05,1.0791317890590335
2020-07-17,3365.6,0.011481865606215615,0.18226896588667438,0.255762,-0.0044499999999999,-1.7658730158729762e-05,0.9711465270870576
2020-07-20,3388.34,0.01029707446134649,0.16346098953742313,0.242112,-0.0044499999999999,-1.7658730158729762e-05,0.8768203920858468
2020-07-21,3405.35,0.00974447095095539,0.15468868076472628,0.234879,-0.0045,-1.7857142857142855e-05,0.8339304411252897
2020-07-22,3370.76,0.009148097624840852,0.14522154770801732,0.2421229999999999,-0.0045,-1.7857142857142855e-05,0.7749406278707056
2020-07-23,3371.74,0.009817645792770845,0.15585029536674735,0.233144,-0.0045,-1.7857142857142855e-05,0.831900229634357
2020-07-24,3310.89,0.009009161060404986,0.14301599812295132,0.255773,-0.0044499999999999,-1.7658730158729762e-05,0.7496161098205221
2020-07-27,3302.84,0.011941866242964583,0.18957124961328914,0.25238,-0.0045,-1.7857142857142855e-05,0.9912188229926642
2020-07-28,3303.56,0.010748952825333688,0.17063433618118826,0.243987,-0.0045499999999999,-1.805555555555516e-05,0.8923971219182931
2020-07-29,3300.16,0.009725635025972252,0.15438966972541074,0.242316,-0.0045499999999999,-1.805555555555516e-05,0.8066084567811913
2020-07-30,3208.2,0.008972954776659381,0.14244124118681903,0.28024,-0.0045999999999999,-1.8253968253967858e-05,0.7234470038555401
2020-07-31,3174.32,0.015449694557056056,0.2452562977792712,0.266625,-0.0045999999999999,-1.8253968253967858e-05,1.2324814697271904
2020-08-03,3248.28,0.014377510786101581,0.2282359080730413,0.257571,-0.0045999999999999,-1.8253968253967858e-05,1.173672578517312
2020-08-04,3254.29,0.01604270972272626,0.2546701216915899,0.25087,-0.0046999999999999,-1.8650793650793254e-05,1.312030017671077
2020-08-05,3268.38,0.01392955374610159,0.22112481051775776,0.239421,-0.0045999999999999,-1.8253968253967858e-05,1.1441409938245215
2020-08-06,3240.39,0.012327800217971535,0.19569776153544322,0.249371,-0.00465,-1.845238095238095e-05,1.0039051294601222
2020-08-07,3252.65,0.011731681683087906,0.18623467316413364,0.241977,-0.00465,-1.845238095238095e-05,0.9589752705812771
2020-08-10,3259.71,0.010572778721127355,0.16783765897811104,0.241127,-0.0046999999999999,-1.8650793650793254e-05,0.8661196941301341
2020-08-11,3332.12,0.009606247363629,0.15249444934039316,0.233863,-0.0046999999999999,-1.8650793650793254e-05,0.8044224955805248
2020-08-12,3363.18,0.01296308168421741,0.20578254216873357,0.224674,-0.0047499999999999,-1.8849206349205953e-05,1.0956407355396323
2020-08-13,3342.85,0.012071293433760405,0.19162584257170184,0.22691,-0.0047499999999999,-1.8849206349205953e-05,1.0140993393245026
2020-08-14,3305.05,0.011181080711240788,0.17749415370530594,0.238671,-0.0047499999999999,-1.8849206349205953e-05,0.9286918229581715
2020-08-17,3305.85,0.01143232117954928,0.18148247249582397,0.227835,-0.0047499999999999,-1.8849206349205953e-05,0.9497895032703809
2020-08-18,3289.64,0.010256376643596285,0.1628149317094027,0.2326899999999999,-0.0047499999999999,-1.8849206349205953e-05,0.847914655604086
2020-08-19,3317.62,0.009683588712879748,0.1537222051974712,0.219882,-0.0048,-1.9047619047619046e-05,0.8073703280613245
2020-08-20,3273.98,0.009545132011947297,0.15152427320936493,0.2403539999999999,-0.0048499999999999,-1.924603174603135e-05,0.7853581776408873
2020-08-21,3259.75,0.010805009763594355,0.1715242124885728,0.2433749999999999,-0.0048499999999999,-1.924603174603135e-05,0.8851548718139384
2020-08-24,3331.74,0.010032340035077206,0.1592584608051078,0.231101,-0.0048499999999999,-1.924603174603135e-05,0.8400074822818624
2020-08-25,3329.71,0.013146540423100823,0.20869485936229587,0.233594,-0.0048499999999999,-1.924603174603135e-05,1.100088672951756
2020-08-26,3356.76,0.011619610284093043,0.18445559485919263,0.220013,-0.0048,-1.9047619047619046e-05,0.9802157086860461
2020-08-27,3331.04,0.01090158426267798,0.17305728513396826,0.235584,-0.0048,-1.9047619047619046e-05,0.9125974895749778
2020-08-28,3315.54,0.010544902803089623,0.16739514249793827,0.251579,-0.0048,-1.9047619047619046e-05,0.8786312780165417
2020-08-31,3272.51,0.009869793686043215,0.15667811750871513,0.267213,-0.0048,-1.9047619047619046e-05,0.8117062030239595
2020-09-01,3277.58,0.010962124349935157,0.1740183292253641,0.271192,-0.0048,-1.9047619047619046e-05,0.902937792677335
2020-09-02,3337.77,0.009893532144613325,0.15705495385602225,0.266145,-0.0048,-1.9047619047619046e-05,0.8298843678354615
2020-09-03,3304.22,0.01195120480550888,0.18971949469785934,0.290121,-0.0048499999999999,-1.924603174603135e-05,0.9924084385704646
2020-09-04,3260.59,0.01171830039962604,0.18602225187455587,0.317117,-0.0048499999999999,-1.924603174603135e-05,0.9602197264489405
2020-09-07,3314.07,0.01222215499247429,0.19402069557224091,0.27922,-0.0048999999999999,-1.944444444444405e-05,1.0179331734775587
2020-09-08,3267.37,0.012891398369405142,0.2046446048238575,0.284501,-0.0048999999999999,-1.944444444444405e-05,1.058542132220623
2020-09-09,3324.83,0.013221742339928245,0.20988865278254018,0.258888,-0.0048999999999999,-1.944444444444405e-05,1.1047599852803387
2020-09-10,3312.77,0.013837469261998914,0.2196630146504976,0.250052,-0.0048499999999999,-1.924603174603135e-05,1.152013991393801
2020-09-11,3315.81,0.012311688290942414,0.19544199262307677,0.237249,-0.0048499999999999,-1.924603174603135e-05,1.0259283986378023
2020-09-14,3316.79,0.010943247390144229,0.17371866677866954,0.225682,-0.0048399999999999,-1.920634920634881e-05,0.9121662485346178
2020-09-15,3332.26,0.009875322256874736,0.15676588084986998,0.221155,-0.0048999999999999,-1.944444444444405e-05,0.8269894421562185
2020-09-16,3338.84,0.009214711429054771,0.14627900906702118,0.2199269999999999,-0.00495,-1.9642857142857145e-05,0.7731916535018399
2020-09-17,3316.57,0.008565526024785127,0.13597351026019874,0.225468,-0.005,-1.984126984126984e-05,0.7139257046147804
2020-09-18,3283.69,0.008727800206256431,0.13854953303047654,0.226496,-0.0050499999999999,-2.0039682539682144e-05,0.7202392056109375
2020-09-21,3160.95,0.009489830591450001,0.1506463903746582,0.298809,-0.0051999999999999,-2.0634920634920237e-05,0.7538516620539895
2020-09-22,3164.13,0.0194668421006095,0.30902653805984975,0.281097,-0.0050499999999999,-2.0039682539682144e-05,1.547959561370817
2020-09-23,3180.11,0.016701114600348524,0.26512197510067254,0.271669,-0.005,-1.984126984126984e-05,1.3347422021604416
2020-09-24,3159.64,0.014578046629163418,0.2314193158912191,0.283437,-0.0050499999999999,-2.0039682539682144e-05,1.1575685990067086
2020-09-25,3137.06,0.013148762463476668,0.20873013315972164,0.278075,-0.0050499999999999,-2.0039682539682144e-05,1.0366150438530894
2020-09-28,3223.19,0.012137535176582042,0.19267739763920716,0.268241,-0.0050499999999999,-2.0039682539682144e-05,0.9831645550514168
2020-09-29,3214.3,0.015973590666000223,0.2535728906818752,0.269026,-0.0050499999999999,-2.0039682539682144e-05,1.2903239404489568
2020-09-30,3193.61,0.013955859577720485,0.2215424026487238,0.260598,-0.0050499999999999,-2.0039682539682144e-05,1.1200780098909036
2020-10-01,3194.09,0.012667378780006833,0.20108840408972914,0.265374,-0.0050499999999999,-2.0039682539682144e-05,1.0168191328211833
2020-10-02,3190.93,0.01122719402482727,0.17822617986457973,0.268168,-0.00515,-2.0436507936507937e-05,0.9003229317052046
2020-10-05,3220.22,0.01012465650767358,0.16072393937553608,0.2627629999999999,-0.00515,-2.0436507936507937e-05,0.8193616825114987
2020-10-06,3233.3,0.009968353038169382,0.15824269871934804,0.252128,-0.00515,-2.0436507936507937e-05,0.8099891889154378
2020-10-07,3233.43,0.009238300885051476,0.14665348007180468,0.249744,-0.00515,-2.0436507936507937e-05,0.7506982048803366
2020-10-08,3255.76,0.008573137289478231,0.13609433534144258,0.2398,-0.0051999999999999,-2.0634920634920237e-05,0.7014584877573498
2020-10-09,3273.12,0.00851708068475193,0.13520446432875194,0.2223689999999999,-0.0051999999999999,-2.0634920634920237e-05,0.7005876904278239
2020-10-12,3298.12,0.008278995119452785,0.13142497314953733,0.222531,-0.00515,-2.0436507936507937e-05,0.6862050234922208
2020-10-13,3279.19,0.008423180231721174,0.13371384084845783,0.229397,-0.00515,-2.0436507936507937e-05,0.6941486563977151
2020-10-14,3273.28,0.008476939313362653,0.13456723981286525,0.232425,-0.00515,-2.0436507936507937e-05,0.6973198753593124
2020-10-15,3192.69,0.008079844388231268,0.1282635533001645,0.268422,-0.0051999999999999,-2.0634920634920237e-05,0.6482903585773556
2020-10-16,3245.47,0.01383991802940542,0.21970188762795514,0.253165,-0.00515,-2.0436507936507937e-05,1.1288101818322502
2020-10-19,3242.51,0.014017657206821904,0.22252340959801836,0.266186,-0.00515,-2.0436507936507937e-05,1.1422641857951703
2020-10-20,3227.87,0.012319352694372666,0.19556366125562147,0.276293,-0.0051,-2.023809523809524e-05,0.999341053322155
2020-10-21,3180.7,0.011203319506514656,0.17784718363581994,0.2944879999999999,-0.00515,-2.0436507936507937e-05,0.8955281407872917
2020-10-22,3171.41,0.012229890180458695,0.19414348787474733,0.289879,-0.00515,-2.0436507936507937e-05,0.9747309434391127
2020-10-23,3198.86,0.011004210926101396,0.17468643290978436,0.28157,-0.00515,-2.0436507936507937e-05,0.8846346516105541
2020-10-26,3105.25,0.010521206570099601,0.16701897646093444,0.317557,-0.00515,-2.0436507936507937e-05,0.8210543876750762
2020-10-27,3070.6,0.016641974179650985,0.264183150027088,0.327397,-0.00515,-2.0436507936507937e-05,1.2842154305417353
2020-10-28,2963.54,0.015372902411686018,0.24403726026351774,0.3825869999999999,-0.0051999999999999,-2.0634920634920237e-05,1.144923478841747
2020-10-29,2960.03,0.021027840770410873,0.3338066237230321,0.375504,-0.0053,-2.1031746031746032e-05,1.5642298710960176
2020-10-30,2958.21,0.01799829900929354,0.28571413920462546,0.353472,-0.0053,-2.1031746031746032e-05,1.3380435684537133
2020-11-02,3019.54,0.015517523023484754,0.24633304130315856,0.35233,-0.0053,-2.1031746031746032e-05,1.1775327191901397
2020-11-03,3098.72,0.016128506922069435,0.2560321100074772,0.32763,-0.00525,-2.0833333333333336e-05,1.2559903316024474
2020-11-04,3161.07,0.01793808625249022,0.2847582913230942,0.280023,-0.0053,-2.1031746031746032e-05,1.4250168927671893
2020-11-05,3215.56,0.01766806035374668,0.28047176306936156,0.263725,-0.00525,-2.0833333333333336e-05,1.4277602408798202
2020-11-06,3204.05,0.016892650547371588,0.26816251399838614,0.256153,-0.00525,-2.0833333333333336e-05,1.3602128614547837
2020-11-09,3407.91,0.014738171657273782,0.2339612219095626,0.2386309999999999,-0.0051999999999999,-2.0634920634920237e-05,1.2622388025050668
2020-11-10,3442.62,0.03012507838986272,0.4782207938754172,0.250803,-0.0051999999999999,-2.0634920634920237e-05,2.6063157087077116
2020-11-11,3467.3,0.025814822523157276,0.40979760321325853,0.231256,-0.0051999999999999,-2.0634920634920237e-05,2.2494188445044756
2020-11-12,3428.2,0.022095838871527253,0.35076056798049104,0.2330229999999999,-0.0051999999999999,-2.0634920634920237e-05,1.9036470218849217
2020-11-13,3432.07,0.0196161352949085,0.31139649404714737,0.231431,-0.0051999999999999,-2.0634920634920237e-05,1.6919182376992694
2020-11-16,3466.21,0.01682336580000541,0.26706265273130103,0.223849,-0.00525,-2.0833333333333336e-05,1.465472095720429
2020-11-17,3468.48,0.015112549730608603,0.23990428957971924,0.222529,-0.00525,-2.0833333333333336e-05,1.3173062010781678
2020-11-18,3482.17,0.01317278212861192,0.20911143352285919,0.209029,-0.0053499999999999,-2.1230158730158332e-05,1.1527557096583223
2020-11-19,3451.97,0.01170926787835707,0.18587886504461829,0.219714,-0.0053,-2.1031746031746032e-05,1.015796146343746
2020-11-20,3467.6,0.011297765728872993,0.17934647093559794,0.214393,-0.0053,-2.1031746031746032e-05,0.9845354687439567
2020-11-23,3463.04,0.010285266341363647,0.16327354144386824,0.224894,-0.0053,-2.1031746031746032e-05,0.8951232957990669
2020-11-24,3507.98,0.009411518424488714,0.1494032232641974,0.213674,-0.00525,-2.0833333333333336e-05,0.8297105583653774
2020-11-25,3511.9,0.010246609691154426,0.16265988614603377,0.207778,-0.0053,-2.1031746031746032e-05,0.9043408405565287
2020-11-26,3510.94,0.009336179328268633,0.1482072521886052,0.202346,-0.0053,-2.1031746031746032e-05,0.8237632332694602
2020-11-27,3527.79,0.008653548823407211,0.13737082886934646,0.200788,-0.0053,-2.1031746031746032e-05,0.7671968065310466
2020-11-30,3492.54,0.008323232294538735,0.132127216533426,0.229149,-0.0053,-2.1031746031746032e-05,0.730538684870794
2020-12-01,3525.24,0.009250347806474293,0.14684471902069693,0.213014,-0.0053,-2.1031746031746032e-05,0.8195143514113852
2020-12-02,3521.32,0.009387499842074855,0.1490219400887291,0.21694,-0.0053,-2.1031746031746032e-05,0.8307402399802868
2020-12-03,3517.1,0.008720742050195306,0.13843748827656202,0.213172,-0.0053499999999999,-2.1230158730158332e-05,0.7708111188705971
2020-12-04,3539.27,0.008225978076174994,0.13058335367897142,0.208186,-0.0054,-2.1428571428571428e-05,0.7316629394072152
2020-12-07,3530.08,0.008189579336818006,0.13000554160472233,0.214355,-0.00545,-2.1626984126984128e-05,0.7265340240759315
2020-12-08,3525.87,0.007929767856170016,0.125881162211398,0.205353,-0.00545,-2.1626984126984128e-05,0.7026460111801498
2020-12-09,3529.02,0.007644804148248349,0.12135750358836055,0.200186,-0.0054999999999999,-2.1825396825396428e-05,0.6780009469442803
2020-12-10,3522.31,0.00738642072617943,0.11725579392218337,0.206617,-0.0054,-2.1428571428571428e-05,0.6538399220918336
2020-12-11,3485.84,0.007299247476771594,0.1158719614887201,0.236144,-0.0054,-2.1428571428571428e-05,0.6394334554586294
2020-12-14,3503.96,0.008716683787334879,0.1383730653508603,0.22521,-0.00543,-2.1547619047619046e-05,0.7675739816089617
2020-12-15,3521.5,0.008409012829473367,0.13348894031002875,0.217301,-0.00555,-2.2023809523809524e-05,0.7441877605871241
2020-12-16,3543.0,0.00816659460536388,0.12964067030444698,0.211372,-0.00545,-2.1626984126984128e-05,0.7271465788329579
2020-12-17,3560.87,0.008121707213558777,0.12892810505013527,0.2050989999999999,-0.00545,-2.1626984126984128e-05,0.7267972299181338
2020-12-18,3545.74,0.007964463152501175,0.12643193296593364,0.216252,-0.0054,-2.1428571428571428e-05,0.7096973926151122
2020-12-21,3448.68,0.007945300974178044,0.12612774281540598,0.2726409999999999,-0.0054,-2.1428571428571428e-05,0.6886095910574568
2020-12-22,3497.49,0.01485599640236079,0.23583163175230143,0.252067,-0.0054,-2.1428571428571428e-05,1.3057741502135514
2020-12-23,3539.26,0.014260840512889774,0.2263838249031669,0.231531,-0.0053499999999999,-2.1230158730158332e-05,1.2684325897304234
2020-12-28,3575.41,0.01343908935331693,0.2133389296563147,0.217054,-0.0053499999999999,-2.1230158730158332e-05,1.2075510359958344
2020-12-29,3581.37,0.012556841534728582,0.19933367972003072,0.223828,-0.0053499999999999,-2.1230158730158332e-05,1.1301586406073056
2020-12-30,3571.59,0.01114338618308409,0.17689577162156264,0.23369,-0.0054,-2.1428571428571428e-05,1.0002040024354528
2021-01-04,3564.39,0.010150908000938699,0.16114066891187764,0.248416,-0.0054999999999999,-2.1825396825396428e-05,0.9092847745063182
2021-01-05,3547.85,0.009345697682399833,0.14835835137613598,0.251986,-0.00555,-2.2023809523809524e-05,0.8332720045958695
2021-01-06,3611.08,0.008982632761869428,0.1425948744391667,0.214423,-0.0054999999999999,-2.1825396825396428e-05,0.8151744669677328
2021-01-07,3622.42,0.01127574934928564,0.17899697174464912,0.210154,-0.0054999999999999,-2.1825396825396428e-05,1.0264883496663515
2021-01-08,3645.05,0.010186019453871483,0.1616980459476594,0.205276,-0.00545,-2.1626984126984128e-05,0.9330776820020219
2021-01-11,3620.62,0.009602526636409495,0.15243538462687845,0.219797,-0.00545,-2.1626984126984128e-05,0.8737320736570382
2021-01-12,3612.13,0.0094583289510399,0.15014631733616393,0.219516,-0.0054,-2.1428571428571428e-05,0.8585935038531716
2021-01-13,3616.51,0.008844562400824813,0.140403075406649,0.2109369999999999,-0.00545,-2.1626984126984128e-05,0.80385151434416
2021-01-14,3641.37,0.008272974357889123,0.13132939652273334,0.196932,-0.0054999999999999,-2.1825396825396428e-05,0.7570704645027035
2021-01-15,3599.55,0.008302037283365841,0.13179075616183372,0.224344,-0.0054999999999999,-2.1825396825396428e-05,0.7510047869178607
2021-01-18,3602.67,0.009607792622095691,0.15251897955807825,0.2194729999999999,-0.0054999999999999,-2.1825396825396428e-05,0.8698771355744839
2021-01-19,3595.42,0.008846740415868646,0.14043765032359543,0.21749,-0.0054999999999999,-2.1825396825396428e-05,0.7993605809964492
2021-01-20,3624.04,0.008366292160108497,0.13281077070813876,0.202772,-0.0054999999999999,-2.1825396825396428e-05,0.7619664056421698
2021-01-21,3618.35,0.008535842848712021,0.13550230444812683,0.1993619999999999,-0.00545,-2.1626984126984128e-05,0.7761877756669264
2021-01-22,3602.41,0.00810898816444317,0.1287261964048966,0.21317,-0.0053499999999999,-2.1230158730158332e-05,0.7341243358828251
2021-01-25,3553.14,0.008066931507625533,0.12805856767541104,0.260059,-0.00545,-2.1626984126984128e-05,0.7203283455158953
2021-01-26,3592.83,0.010077379037744427,0.15997343280724283,0.230994,-0.00545,-2.1626984126984128e-05,0.90990085479973
2021-01-27,3536.38,0.010298804474038253,0.16348845263750747,0.267698,-0.00555,-2.2023809523809524e-05,0.9152833233376896
2021-01-28,3557.04,0.011963329703298328,0.18991197148319708,0.259287,-0.0056,-2.2222222222222223e-05,1.0694257281236332
2021-01-29,3481.44,0.010905049163682522,0.17311228873222112,0.290082,-0.0054999999999999,-2.1825396825396428e-05,0.9541053956025962
2021-02-01,3530.85,0.01400091207199732,0.22225758882352178,0.273261,-0.00555,-2.2023809523809524e-05,1.2423541029102125
2021-02-02,3590.46,0.013649334030656032,0.2166764604406004,0.240219,-0.0054999999999999,-2.1825396825396428e-05,1.2316047577032805
2021-02-03,3609.75,0.013964536394064466,0.22168014283803153,0.227195,-0.0054999999999999,-2.1825396825396428e-05,1.266815736637227
2021-02-04,3642.12,0.012423465350223995,0.19721639842992392,0.2137269999999999,-0.00545,-2.1626984126984128e-05,1.1371213387694752
2021-02-05,3655.77,0.01161718966783342,0.18441716876733774,0.2064359999999999,-0.0054,-2.1428571428571428e-05,1.067307967989791
2021-02-08,3665.51,0.010481890773359285,0.166394857536307,0.204375,-0.0054,-2.1428571428571428e-05,0.9655701871981819
