Date,PX_LAST,GARCH_Volatility,Sigma_Annualized,NIFVIX,IN003M,Daily_STIR,Theoretical_Spread
2020-10-01,9461.7,0.013451255305884808,0.21353205816605558,0.1835,0.0393,0.00015595238095238097,3.1984661101841994
2020-10-05,9516.3,0.013231928464509324,0.21005035249733053,0.19705,0.0392,0.00015555555555555556,3.1644703938509338
2020-10-06,9622.35,0.012585217452752089,0.19978413345391083,0.19635,0.0389,0.00015436507936507934,3.0433482697039835
2020-10-07,9654.5,0.012311997039947899,0.19544689386159309,0.2006,0.0387,0.00015357142857142856,2.987225965392554
2020-10-08,9711.8,0.011661953610956012,0.18512777433456784,0.2038,0.0386,0.00015317460317460318,2.8463011093040222
2020-10-09,9750.15,0.011142374342112104,0.17687970914409334,0.2038,0.0385,0.00015277777777777777,2.7302276399941547
2020-10-12,9745.35,0.010591415151005631,0.16813350313081513,0.211275,0.0386,0.00015317460317460318,2.59394801520466
2020-10-13,9736.45,0.010050419512203116,0.15954546360696323,0.20715,0.0388,0.00015396825396825397,2.4592047306932727
2020-10-14,9763.4,0.009556596063263558,0.1517062593821656,0.2021,0.0385,0.00015277777777777777,2.3448452673401334
2020-10-15,9550.05,0.009096294527078112,0.14439919902507944,0.220575,0.0384,0.00015238095238095237,2.1831323202281965
2020-10-16,9626.25,0.011326119689420244,0.17979657610534852,0.21645,0.0384,0.00015238095238095237,2.739984424256818
2020-10-19,9709.3,0.010943553676645111,0.17372352892613716,0.218175,0.0384,0.00015238095238095237,2.670275771386059
2020-10-20,9733.0,0.010639417131110301,0.1688955109415889,0.2269,0.0384,0.00015238095238095237,2.6024020500412917
2020-10-21,9756.6,0.010093735097685495,0.16023307720944044,0.22915,0.0379,0.00015039682539682542,2.474914800513943
2020-10-22,9745.05,0.009587640321229683,0.152199071699455,0.22635,0.0378,0.00015000000000000001,2.348040996747841
2020-10-23,9780.35,0.009134702001677368,0.14500889878273343,0.218275,0.0379,0.00015039682539682542,2.245218821637991
2020-10-26,9647.65,0.008727756363587661,0.1385488370496863,0.228325,0.038,0.0001507936507936508,2.116089690068293
2020-10-27,9748.3,0.009520293362261695,0.1511299718695404,0.22195,0.0379,0.00015039682539682542,2.3323251287524727
2020-10-28,9632.35,0.00951819417219193,0.15109664826026487,0.2328,0.0379,0.00015039682539682542,2.3040754119138
2020-10-29,9593.4,0.009931740170934289,0.15766148747041353,0.240225,0.0378,0.00015000000000000001,2.394460944677121
2020-11-02,9595.95,0.009562241432288813,0.15179587683716567,0.2521,0.0377,0.00014960317460317458,2.305990703120642
2020-11-03,9696.3,0.00908775784765361,0.14426368344040238,0.2424,0.0379,0.00015039682539682542,2.214484710691522
2020-11-04,9764.6,0.009141089230480322,0.14511029289661034,0.232,0.0378,0.00015000000000000001,2.2431705673207034
2020-11-05,9935.35,0.008899756291005074,0.1412792512504921,0.20965,0.0379,0.00015039682539682542,2.2221388452067004
2020-11-06,10033.5,0.00992001672716745,0.1574753835701157,0.204975,0.0379,0.00015039682539682542,2.501351450887796
2020-11-09,10176.35,0.009820269482603568,0.15589194515163587,0.201125,0.0379,0.00015039682539682542,2.51145442854704
2020-11-10,10269.0,0.010205535841482658,0.16200785899631648,0.215775,0.0379,0.00015039682539682542,2.633745530565193
2020-11-11,10356.5,0.01001002344502938,0.15890419592084262,0.220325,0.0378,0.00015000000000000001,2.6053013028167697
2020-11-12,10342.7,0.00978900279872571,0.15539560193246096,0.2062,0.0377,0.00014960317460317458,2.5443815709677438
2020-11-13,10387.2,0.009324375659049516,0.14801987474873407,0.197025,0.0376,0.0001492063492063492,2.434042388078524
2020-11-17,10524.0,0.008924865025345166,0.14167784005128892,0.198025,0.0376,0.0001492063492063492,2.3604369162198964
2020-11-18,10588.35,0.009312910122955856,0.14783786500582294,0.1912,0.0375,0.0001488095238095238,2.478127123973991
2020-11-19,10477.5,0.008998464017167323,0.14284618782592792,0.1957,0.0375,0.0001488095238095238,2.369386725006734
2020-11-20,10560.55,0.009307870739651338,0.1477578672759136,0.196175,0.0373,0.000148015873015873,2.470283287509119
2020-11-23,10635.95,0.009112751028573588,0.1446604378875226,0.207975,0.0374,0.00014841269841269842,2.4357666625792262
2020-11-24,10733.6,0.00888063474532691,0.14097570612320656,0.210575,0.0373,0.000148015873015873,2.395517327277048
2020-11-25,10574.95,0.00883576069351074,0.14026335263465411,0.231275,0.037,0.00014682539682539682,2.3481842397095534
2020-11-26,10674.05,0.009801376463116799,0.15559202776517336,0.200225,0.0366,0.00014523809523809525,2.62921533001645
2020-11-27,10719.05,0.009670439288621374,0.15351346455864318,0.198175,0.0366,0.00014523809523809525,2.6050277706963243
2020-12-01,10835.15,0.009240234446101137,0.14668417440189765,0.201825,0.0366,0.00014523809523809525,2.5160994073780785
2020-12-02,10858.15,0.009312715314659381,0.1478347725199881,0.199075,0.0366,0.00014523809523809525,2.5412186709522757
2020-12-03,10893.6,0.008860535876446168,0.14065664647105375,0.19,0.0365,0.00014484126984126984,2.4257235697295982
2020-12-04,10978.85,0.008465187290911398,0.13438068224001687,0.180275,0.0363,0.00014404761904761903,2.3356262005845565
2020-12-07,11070.25,0.008350195518821065,0.13255524444939903,0.18025,0.0363,0.00014404761904761903,2.3230790911607073
2020-12-08,11088.65,0.008289787697493724,0.1315963000145468,0.186175,0.0363,0.00014404761904761903,2.3101065452947296
2020-12-09,11181.2,0.007910951987897048,0.12558246956248587,0.1892,0.0365,0.00014484126984126984,2.2229368208454616
2020-12-10,11141.35,0.007903533362927845,0.12546470254205447,0.187125,0.0366,0.00014523809523809525,2.2129370768489025
2020-12-11,11171.4,0.007690190220449418,0.12207798514854085,0.1879,0.0366,0.00014523809523809525,2.159010021039194
2020-12-14,11215.25,0.007375066869431275,0.11707555703392093,0.194025,0.0364,0.00014444444444444446,2.0786669879075816
2020-12-15,11223.9,0.0071256438624031065,0.11311608954679424,0.19345,0.0364,0.00014444444444444446,2.0099160707709416
2020-12-16,11320.1,0.006837762410030497,0.10854611316651819,0.192,0.0364,0.00014444444444444446,1.945245063625407
2020-12-17,11346.35,0.0069905013244646935,0.11097076826520733,0.191575,0.0365,0.00014484126984126984,1.9933085768798264
2020-12-18,11355.0,0.006726056255783665,0.10677283294220295,0.186225,0.0364,0.00014444444444444446,1.9193655654898976
2020-12-21,10964.25,0.006471836358408707,0.10273721718153193,0.2319,0.0365,0.00014484126984126984,1.783267752914071
2020-12-22,11075.75,0.012990728239260351,0.20622141762424126,0.21985,0.0365,0.00014484126984126984,3.6158999692461293
2020-12-23,11225.55,0.01260409383908324,0.2000837867972137,0.20495,0.0365,0.00014484126984126984,3.555732076183631
2020-12-24,11325.25,0.012541649014558539,0.19909250593908112,0.199675,0.0366,0.00014523809523809525,3.5695396862429334
2020-12-28,11434.7,0.012108384535098264,0.19221464555166268,0.204275,0.0365,0.00014484126984126984,3.479531424648485
2020-12-29,11467.0,0.011768131776188866,0.18681330045379538,0.2079,0.0365,0.00014484126984126984,3.391307158188283
2020-12-30,11509.65,0.011147369641254104,0.17695900705961798,0.2111,0.0365,0.00014484126984126984,3.2243659538944485
2020-12-31,11518.3,0.010589971214409378,0.1681105813479593,0.21095,0.0367,0.00014563492063492066,3.065441200953501
2021-01-01,11574.85,0.01003812444524996,0.1593502854698976,0.1956,0.0367,0.00014563492063492066,2.9199659771461484
2021-01-04,11691.8,0.009604559697582532,0.15246765847246269,0.2003,0.0367,0.00014563492063492066,2.8220759613254813
2021-01-05,11767.0,0.00956113388726601,0.1517782951049888,0.2046,0.0367,0.00014563492063492066,2.8273854356061747
2021-01-06,11737.9,0.009242592911260061,0.1467216138756156,0.20995,0.0366,0.00014523809523809525,2.7264284642596976
2021-01-07,11766.1,0.008857759724147568,0.14061257641955133,0.20615,0.0366,0.00014523809523809525,2.619185916620154
2021-01-08,11925.6,0.008444163560935136,0.13404694087312788,0.2064,0.0366,0.00014523809523809525,2.530735722571535
2021-01-11,12006.5,0.00896194829686378,0.14226651873672252,0.223825,0.0368,0.00014603174603174603,2.7041373819711225
2021-01-12,12058.35,0.00872055909038868,0.1384345838796725,0.228475,0.0369,0.00014642857142857144,2.6426650513108143
2021-01-13,12041.1,0.008371100510114773,0.13288710089813774,0.232925,0.0369,0.00014642857142857144,2.533136819577976
2021-01-14,12069.5,0.0080207050426577,0.1273247452936439,0.230275,0.0369,0.00014642857142857144,2.4328300783181476
2021-01-15,11931.2,0.007671971636699398,0.12178877409748672,0.2401,0.0369,0.00014642857142857144,2.300387999054692
2021-01-18,11776.2,0.008341817132165965,0.132422241684535,0.24395,0.037,0.00014682539682539682,2.468742359128555
2021-01-19,11981.85,0.00911904432454088,0.1447603408638609,0.228975,0.0371,0.00014722222222222223,2.7458897267338216
2021-01-20,12078.35,0.010090030324060329,0.16017426575138455,0.2155,0.037,0.00014682539682539682,3.0627385555021647
2021-01-21,12015.95,0.00982696611149891,0.15599825083971328,0.2218,0.0371,0.00014722222222222223,2.9674774398094996
2021-01-22,11854.5,0.009533340159284186,0.1513370833515051,0.224225,0.0372,0.0001476190476190476,2.8401298653070626
2021-01-25,11743.7,0.01015831837129147,0.16125830489433554,0.23245,0.0373,0.000148015873015873,2.998034400054621
2021-01-27,11546.35,0.010183403306485274,0.1616565158953974,0.243925,0.0373,0.000148015873015873,2.954932090467082
2021-01-28,11442.55,0.011206568403469164,0.17789875827608134,0.2429,0.0373,0.000148015873015873,3.2225916269553636
2021-01-29,11302.4,0.011075809007825399,0.1758230172213303,0.253425,0.0373,0.000148015873015873,3.145979905653803
2021-02-01,11770.15,0.01130531192438605,0.17946626307563127,0.233225,0.0374,0.00014841269841269842,3.3440622547464045
2021-02-02,12053.25,0.01645783909279345,0.26126009614229007,0.23345,0.0374,0.00014841269841269842,4.985247158101629
2021-02-03,12174.05,0.01709375435806905,0.2713549380232635,0.23745,0.0375,0.0001488095238095238,5.229765928801953
2021-02-04,12285.85,0.01634701263723731,0.25950078070176025,0.231225,0.0374,0.00014841269841269842,5.047232679892204
2021-02-05,12279.85,0.01561507080737309,0.24788156436584263,0.23415,0.0376,0.0001492063492063492,4.818887059085682
2021-02-08,12441.3,0.014726295838743514,0.23377269913488408,0.239575,0.0376,0.0001492063492063492,4.604357356634409
2021-02-09,12434.2,0.01440215260043592,0.22862708474853383,0.2427,0.0376,0.0001492063492063492,4.5004402613785714
2021-02-10,12452.45,0.013595948089066966,0.21582898489089025,0.239525,0.0376,0.0001492063492063492,4.254750144326863
2021-02-11,12514.1,0.012835712546879454,0.2037606197961272,0.23045,0.0375,0.0001488095238095238,4.036726957256178
2021-02-12,12508.55,0.01218983948882013,0.19350770285527666,0.220425,0.0376,0.0001492063492063492,3.8319050673303536
2021-02-15,12632.05,0.011534334284107804,0.18310188032661287,0.21475,0.0376,0.0001492063492063492,3.6616444486971886
2021-02-16,12647.2,0.011265252439237284,0.17883033846351373,0.2178,0.0376,0.0001492063492063492,3.580511916679825
2021-02-17,12597.45,0.010665263116853516,0.16930580324558409,0.21505,0.0376,0.0001492063492063492,3.3764789364022363
2021-02-18,12565.7,0.010228448480369176,0.1623715858625602,0.215425,0.0376,0.0001492063492063492,3.23002803387908
2021-02-22,12212.55,0.009766545431787512,0.1550391022843422,0.2547,0.0376,0.0001492063492063492,2.9974861877540206
2021-02-23,12263.7,0.013158840717461238,0.20889012048187913,0.252275,0.0376,0.0001492063492063492,4.055542092275118
2021-02-24,12455.2,0.012467784779810821,0.19791994756353376,0.241675,0.0376,0.0001492063492063492,3.902561731761125
2021-02-25,12567.85,0.012642286130191204,0.20069007062284241,0.228925,0.0375,0.0001488095238095238,3.9929730516614654
2021-02-26,12181.4,0.012210595700646839,0.19383719750319617,0.281425,0.0374,0.00014841269841269842,3.7380391036786023
2021-03-01,12368.3,0.015403058110024508,0.2445159671340085,0.25625,0.0374,0.00014841269841269842,4.787697416692936
2021-03-02,12519.4,0.015200328723990499,0.24129773790066372,0.23605,0.0374,0.00014841269841269842,4.782403645945124
2021-03-03,12764.8,0.014757220016165536,0.2342636052326315,0.2209,0.0373,0.000148015873015873,4.734000569211275
2021-03-04,12688.85,0.01508500519427102,0.23946703362095226,0.2415,0.0373,0.000148015873015873,4.810358698288837
2021-03-05,12539.0,0.014394180152584682,0.228500526062405,0.2556,0.0374,0.00014841269841269842,4.535859362787505
2021-03-08,12558.95,0.014178230470036383,0.22507243112804814,0.24675,0.0374,0.00014841269841269842,4.474918298872581
2021-03-09,12617.2,0.013379084213028155,0.21238637758477685,0.22495,0.0375,0.0001488095238095238,4.242278105478363
2021-03-10,12691.35,0.012684346787277435,0.20135776285462323,0.207475,0.0376,0.0001492063492063492,4.0456257302148515
2021-03-12,12593.9,0.012083072752137991,0.19181283345394753,0.217075,0.0376,0.0001492063492063492,3.824260067672185
2021-03-15,12510.15,0.01175396177185844,0.18658835860858528,0.212275,0.0375,0.0001488095238095238,3.6953585772903352
2021-03-16,12512.7,0.01138210530140174,0.1806853201431533,0.2019,0.0376,0.0001492063492063492,3.579179151284279
2021-03-17,12319.9,0.01077677812745944,0.17107604915866811,0.201575,0.0376,0.0001492063492063492,3.3366138491942365
2021-03-18,12174.45,0.011473223954588054,0.18213178391993406,0.2008,0.0377,0.00014960317460317458,3.510303159483101
2021-03-19,12314.5,0.011598384208989886,0.18411864136299502,0.199875,0.0376,0.0001492063492063492,3.589418311139525
2021-03-22,12338.6,0.011459165813488818,0.18190861784846746,0.204925,0.0376,0.0001492063492063492,3.5532739538844
2021-03-23,12417.3,0.010849458580691659,0.1722298155852356,0.20665,0.0376,0.0001492063492063492,3.385673398772269
2021-03-24,12197.2,0.010416738010112383,0.16536058948362717,0.22455,0.0375,0.0001488095238095238,3.1930206098927556
2021-03-25,11993.3,0.011544251425325284,0.18325931006288185,0.226975,0.0375,0.0001488095238095238,3.4794794418985475
2021-03-26,12148.9,0.012299879696014584,0.19525453699000395,0.2065,0.0375,0.0001488095238095238,3.7553256484752637
2021-03-30,12387.9,0.012219018344587919,0.19397090283069462,0.20485,0.0374,0.00014841269841269842,3.8040287595326845
2021-03-31,12313.7,0.012944475628694297,0.20548718019396947,0.20645,0.0374,0.00014841269841269842,4.005740391053223
2021-04-05,12298.6,0.01242780237048934,0.1972852464922428,0.21215,0.0374,0.00014841269841269842,3.8411369757195644
2021-04-06,12358.1,0.011767997819458293,0.18681117395662214,0.2084,0.0374,0.00014841269841269842,3.6548038947134955
2021-04-07,12481.3,0.011197674406057082,0.17775757044419963,0.202475,0.0373,0.000148015873015873,3.512347417693036
2021-04-08,12541.65,0.010969940044721807,0.17414239953373606,0.203125,0.0374,0.00014841269841269842,3.457552214394582
2021-04-09,12527.4,0.010460268257367901,0.1660516107361107,0.19785,0.0374,0.00014841269841269842,3.2931658271731976
2021-04-12,12024.1,0.009940678455024186,0.15780337833151062,0.22995,0.0374,0.00014841269841269842,3.003851495159779
2021-04-15,12237.6,0.016296925956609313,0.2587056792961299,0.2089,0.0375,0.0001488095238095238,5.012006967196612
2021-04-16,12298.05,0.016226391957298917,0.2575859867692292,0.204025,0.0375,0.0001488095238095238,5.014965360208407
2021-04-19,12076.45,0.015339456230319416,0.243506318594313,0.22485,0.0375,0.0001488095238095238,4.655421238393501
2021-04-20,12055.4,0.01568391352948171,0.24897440869949944,0.22425,0.0379,0.00015039682539682542,4.7516647477878
2021-04-22,12132.05,0.014808619483444977,0.23507954648028714,0.23025,0.038,0.0001507936507936508,4.515007794586836
2021-04-23,12105.6,0.01406702892156399,0.22330716127206865,0.2269,0.0378,0.00015000000000000001,4.279553400719124
2021-04-26,12216.85,0.013312576022303457,0.21133059278793845,0.23495,0.0379,0.00015039682539682542,4.0872490873712195
2021-04-27,12362.55,0.012831243119230099,0.20368966983174924,0.230825,0.0379,0.00015039682539682542,3.9864522579782715
2021-04-28,12517.95,0.012597806118153107,0.19998397232184661,0.2258,0.0379,0.00015039682539682542,3.9631262727261856
2021-04-29,12532.8,0.012445926328571645,0.19757295540739042,0.23305,0.0378,0.00015000000000000001,3.9199914100472597
2021-04-30,12364.35,0.0117636353039616,0.18674192117005264,0.230275,0.0377,0.00014960317460317458,3.6552967325178543
2021-05-03,12395.25,0.012041726551078828,0.1911564828599886,0.236925,0.0376,0.0001492063492063492,3.751058523951542
2021-05-04,12300.45,0.011396911896648421,0.18092036755587115,0.2301,0.0377,0.00014960317460317458,3.5230434274958498
2021-05-05,12413.0,0.011132143165455919,0.17671729424978233,0.219625,0.0376,0.0001492063492063492,3.4726846798448605
2021-05-06,12501.9,0.010847700629932757,0.17220190898208468,0.22035,0.0376,0.0001492063492063492,3.4081879247751203
2021-05-07,12563.1,0.010457876236173618,0.16601363857684548,0.208225,0.0376,0.0001492063492063492,3.301795330218283
2021-05-10,12669.9,0.009990363360482984,0.15859210175405702,0.20225,0.0376,0.0001492063492063492,3.1810047917247175
2021-05-11,12642.25,0.009769820791246482,0.15509109700383886,0.1983,0.0376,0.0001492063492063492,3.1039937113100677
2021-05-12,12537.95,0.009331989020189632,0.1481407331100425,0.2008,0.0376,0.0001492063492063492,2.940428568614152
2021-05-14,12472.15,0.00934607944283618,0.14836441163518585,0.202675,0.0375,0.0001488095238095238,2.9294134621013654
2021-05-17,12672.1,0.009103486059936425,0.14451336107001012,0.196075,0.0375,0.0001488095238095238,2.899120149922055
2021-05-18,12839.1,0.009857393290983873,0.1564812673397993,0.1924,0.0376,0.0001492063492063492,3.180581460900612
2021-05-19,12809.0,0.010107608153898887,0.16045330514943076,0.193175,0.0376,0.0001492063492063492,3.2536697531795653
2021-05-20,12736.45,0.009648896268295673,0.1531714797130171,0.196525,0.0377,0.00014960317460317458,3.088416752133071
2021-05-21,12917.85,0.00940625520866042,0.14931967230312865,0.1908,0.0376,0.0001492063492063492,3.0536332254564513
2021-05-24,12962.45,0.009857067843505216,0.15647610102123927,0.1913,0.0376,0.0001492063492063492,3.2110324702589423
2021-05-25,12963.0,0.009389424530497006,0.1490524935702269,0.188425,0.0376,0.0001492063492063492,3.0588231945580446
2021-05-27,13066.25,0.008929928038314819,0.14175821289050328,0.1991,0.0376,0.0001492063492063492,2.9323028619455727
2021-05-28,13117.05,0.00877662805432569,0.13932465108875078,0.174025,0.0376,0.0001492063492063492,2.8931688339771426
2021-05-31,13226.35,0.008406808113484302,0.13345394152871717,0.16885,0.0376,0.0001492063492063492,2.7943517830758537
2021-06-01,13210.4,0.008340643099003814,0.13240360448586702,0.173875,0.0377,0.00014960317460317458,2.769015868113911
2021-06-02,13274.25,0.007986165155884302,0.12677644158935547,0.1721,0.0376,0.0001492063492063492,2.664147360060724
2021-06-03,13380.5,0.007722843494628905,0.12259633980636642,0.15745,0.0376,0.0001492063492063492,2.596925915951033
2021-06-04,13393.9,0.007706755763981685,0.1223409549996548,0.1594,0.0376,0.0001492063492063492,2.594111468016308
2021-06-07,13479.65,0.007371164368452447,0.11701360675143395,0.155675,0.0377,0.00014960317460317458,2.4970355707114322
2021-06-08,13496.55,0.0072637666985097505,0.11530872159509692,0.15225,0.0377,0.00014960317460317458,2.4637389135364174
2021-06-09,13396.4,0.006964465866116781,0.11055746817685838,0.147525,0.0377,0.00014960317460317458,2.3446929704450667
2021-06-10,13517.2,0.007204970285839065,0.11437535747964075,0.150025,0.0377,0.00014960317460317458,2.4475353214761526
2021-06-11,13563.85,0.00735458905249886,0.11675048176794087,0.141025,0.0377,0.00014960317460317458,2.506983112567468
2021-06-14,13554.15,0.007089247015030044,0.11253830750685885,0.14715,0.0377,0.00014960317460317458,2.414807095040942
2021-06-15,13607.8,0.006825901706622743,0.1083578303369709,0.14605,0.0377,0.00014960317460317458,2.33430728199437
2021-06-16,13510.6,0.006628058446910262,0.10521716595435338,0.14865,0.0377,0.00014960317460317458,2.250458807817722
2021-06-17,13425.15,0.0068863980407229235,0.10931817986853182,0.152875,0.0378,0.00015000000000000001,2.3233858504809177
2021-06-18,13386.55,0.007015300326922976,0.11136444022480989,0.147975,0.0378,0.00015000000000000001,2.360070568915944
2021-06-21,13456.1,0.006847767742091842,0.10870494288903182,0.1506,0.0378,0.00015000000000000001,2.315678716480761
2021-06-22,13491.1,0.006713364332432599,0.10657135490512686,0.147375,0.0378,0.00015000000000000001,2.2761331889869325
2021-06-23,13423.35,0.006479116177806534,0.10285278073182863,0.15365,0.0378,0.00015000000000000001,2.185681148691401
2021-06-24,13468.25,0.0065320269272461096,0.10369271284002363,0.150975,0.0378,0.00015000000000000001,2.2109007811532138
2021-06-25,13539.4,0.006336811173394811,0.10059375881986841,0.133675,0.038,0.0001507936507936508,2.1561567759863465
2021-06-28,13533.05,0.006262112670325936,0.09940795684529417,0.134025,0.0381,0.0001511904761904762,2.1297406896555913
2021-06-29,13481.95,0.006065941479835109,0.09629383573868894,0.130025,0.0381,0.0001511904761904762,2.055233291456261
2021-06-30,13473.55,0.006062080330959037,0.09623254190048244,0.13045,0.0381,0.0001511904761904762,2.05264536984987
2021-07-01,13454.1,0.005888492215815685,0.09347691600112791,0.1284,0.0381,0.0001511904761904762,1.9909895809805676
2021-07-02,13494.45,0.005760664161194244,0.09144770854249483,0.1209,0.0381,0.0001511904761904762,1.9536105954248342
2021-07-05,13585.75,0.005626942388471306,0.08932494120949726,0.120675,0.0381,0.0001511904761904762,1.921172547664355
2021-07-06,13574.15,0.0057629954776907836,0.09148471704455818,0.12275,0.0381,0.0001511904761904762,1.9659441623298335
2021-07-07,13631.0,0.005625212202713271,0.08929747536207103,0.122125,0.0381,0.0001511904761904762,1.9269786963591287
2021-07-08,13532.7,0.0055601204268876415,0.08826417545468994,0.1356,0.0381,0.0001511904761904762,1.8909452406305718
2021-07-09,13527.95,0.00600680174943358,0.09535502162321384,0.129425,0.038,0.0001507936507936508,2.0421399147799093
2021-07-12,13549.0,0.005831425110381661,0.09257100378700353,0.129925,0.038,0.0001507936507936508,1.9856019223980184
2021-07-13,13628.85,0.00565874054470893,0.08982972129082804,0.126225,0.038,0.0001507936507936508,1.9381584037209905
2021-07-14,13661.1,0.005710506097570352,0.09065147396693458,0.1259,0.038,0.0001507936507936508,1.9605166457013183
2021-07-15,13720.35,0.005562914614917781,0.08830853181455456,0.1227,0.038,0.0001507936507936508,1.9181293055244168
2021-07-16,13742.35,0.005513413150534069,0.0875227204287976,0.11705,0.038,0.0001507936507936508,1.9041091980066085
2021-07-19,13619.85,0.005371389956315712,0.08526817211496882,0.1268,0.038,0.0001507936507936508,1.8385241963310364
2021-07-20,13495.6,0.006115013753808703,0.09707283393790428,0.13205,0.038,0.0001507936507936508,2.0739573571599976
2021-07-22,13670.2,0.006733066679585222,0.10688411996998747,0.11885,0.038,0.0001507936507936508,2.3131184804892655
2021-07-23,13687.0,0.007482031551816943,0.11877356872587787,0.117625,0.038,0.0001507936507936508,2.573580836405199
2021-07-26,13675.1,0.007164840094829033,0.11373831044677236,0.1245,0.0379,0.00015039682539682542,2.462334527318035
2021-07-27,13610.3,0.006899053964583308,0.1095190864314099,0.132325,0.0379,0.00015039682539682542,2.359757157373224
2021-07-28,13579.15,0.0068756768051777975,0.10914798553053333,0.136925,0.0379,0.00015039682539682542,2.346378738623116
2021-07-29,13643.75,0.00669042933630863,0.10620727312874134,0.12945,0.0379,0.00015039682539682542,2.2940233768467806
2021-07-30,13664.25,0.006546016077181255,0.10391478371071317,0.128025,0.0379,0.00015039682539682542,2.2478792813867585
2021-08-02,13783.7,0.006308667089000502,0.10014698533075868,0.12805,0.0379,0.00015039682539682542,2.1853126262358273
2021-08-03,13939.2,0.006557715161515469,0.10410050091700618,0.137475,0.0379,0.00015039682539682542,2.297209027428835
2021-08-04,13969.35,0.0070938552637277415,0.11261146118706072,0.132125,0.0379,0.00015039682539682542,2.4903969254032745
2021-08-05,13981.55,0.006817824778915721,0.10822961308454954,0.128725,0.0379,0.00015039682539682542,2.3955830823033466
2021-08-06,13954.65,0.006555460109963849,0.10406470308341087,0.126075,0.0379,0.00015039682539682542,2.2989643867117593
2021-08-09,13935.05,0.006383478187054798,0.10133457469531468,0.12605,0.038,0.0001507936507936508,2.235507099528604
2021-08-10,13892.75,0.006205780032436431,0.09851370394198287,0.12705,0.038,0.0001507936507936508,2.1666799768354394
2021-08-11,13876.55,0.006131990809045261,0.09734233633480512,0.127125,0.038,0.0001507936507936508,2.1384208685612975
2021-08-12,13971.95,0.005969260147007082,0.0947590671601776,0.123725,0.038,0.0001507936507936508,2.0959829329167405
2021-08-13,14065.3,0.0060688346368548635,0.09633976318255773,0.1299,0.038,0.0001507936507936508,2.145183750500564
2021-08-17,14113.1,0.006137159750786814,0.0974243907411423,0.134125,0.038,0.0001507936507936508,2.176707280913888
2021-08-18,14095.55,0.005981466081204504,0.09495283035861117,0.12905,0.038,0.0001507936507936508,2.118848383321165
2021-08-20,13943.95,0.005836259264848374,0.0926477436101127,0.14015,0.038,0.0001507936507936508,2.045175735360317
