Date,PX_LAST,PX_VOLUME_x,NIFVIX,IN003M,PX_BID,PX_VOLUME_y,PX_ASK,PX_SPREAD
31-12-2021,14996.2,1818214463,0.162225,0.0411,17417,139153,17420,3
30-12-2021,14842.05,1794991791,0.16565,0.0409,17205.5,130003,17206.95,1.45
29-12-2021,14863.4,1573250586,0.162425,0.0408,17196,131710,17199,3
28-12-2021,14867.85,1185348855,0.16475,0.041,17256,128470,17257,1
27-12-2021,14727.6,1256619005,0.171175,0.0408,17115.2,174248,17118,2.8
24-12-2021,14664.8,1376801961,0.161475,0.0409,17002.2,165621,17003,0.8
23-12-2021,14751.45,1248384517,0.15825,0.0409,17059.05,157470,17059.4,0.35
22-12-2021,14639.75,1386347290,0.1658,0.0406,16976.4,150826,16983.2,6.8
21-12-2021,14461.4,1649593618,0.175375,0.0408,16812,234126,16814.9,2.9
20-12-2021,14300.7,2107251611,0.18965,0.0402,16628.3,295989,16630,1.7
17-12-2021,14673.15,1914338443,0.163375,0.0403,17022,213850,17024,2
16-12-2021,14936.45,1656250900,0.15895,0.0401,17340.1,187313,17344.8,4.7
15-12-2021,14953.1,1508050662,0.172175,0.0398,17247.2,160456,17254.45,7.25
14-12-2021,15043.25,1809018566,0.169525,0.0397,17351.4,182493,17354.7,3.3
13-12-2021,15064.25,2044804382,0.1657,0.0397,17461.5,199714,17461.65,0.15
10-12-2021,15155,2436218232,0.1606,0.0397,17545.1,150286,17549,3.9
09-12-2021,15126.6,3114038725,0.166025,0.0397,17553,171223,17555,2
08-12-2021,15073.25,1722666422,0.17265,0.0396,17510,158549,17513,3
07-12-2021,14834.5,2053524776,0.1846,0.0397,17223,198994,17227.25,4.25
06-12-2021,14618.35,2894531091,0.200775,0.0397,16947.5,173528,16950,2.5
03-12-2021,14856.3,2448004269,0.18455,0.0397,17252.3,224095,17252.5,0.2
02-12-2021,14973.95,2101455128,0.180875,0.0397,17439.9,186158,17440,0.1
01-12-2021,14784.7,2309466860,0.194475,0.0397,17235,191163,17236.85,1.85
30-11-2021,14648.35,2682400787,0.211675,0.0396,17033.4,308954,17036.95,3.55
29-11-2021,14656.45,2224592537,0.2083,0.0396,17095,243103,17096.5,1.5
26-11-2021,14707.2,2217882330,0.208025,0.0396,17032,287958,17034.45,2.45
25-11-2021,15150.6,1839959382,0.166625,0.0395,17534.6,172696,17535,0.4
24-11-2021,15046.5,1857315541,0.17095,0.0394,17367.5,168812,17367.95,0.45
23-11-2021,15107.8,2118937938,0.18015,0.0397,17488.65,192765,17494.4,5.75
22-11-2021,14976.7,2078909437,0.1752,0.0394,17445.85,208742,17449.5,3.65
18-11-2021,15302.55,1715283574,0.148575,0.0388,17770.05,164300,17773,2.95
17-11-2021,15454.95,1356329811,0.1498,0.0386,17897.5,118322,17902.3,4.8
16-11-2021,15525.4,1497928101,0.15195,0.0386,17980,132964,17981.95,1.95
15-11-2021,15592.6,1310851988,0.15465,0.0386,18127.55,108621,18131.85,4.3
12-11-2021,15579,1520464318,0.152175,0.0386,18140,159764,18141.25,1.25
11-11-2021,15411.1,1493771490,0.163525,0.0386,17912,166879,17912.9,0.9
10-11-2021,15521.1,1877000269,0.16305,0.0386,18012.05,130251,18015,2.95
09-11-2021,15541.95,2039428417,0.160025,0.0386,18075.25,133521,18078.4,3.15
08-11-2021,15520.15,1750778815,0.1634,0.0387,18135.05,200602,18138.75,3.7
03-11-2021,15282.75,1590805645,0.16125,0.0387,17862.95,173443,17863,0.05
02-11-2021,15314.65,1699103912,0.170625,0.0386,17920.5,154828,17922.85,2.35
01-11-2021,15302.7,1841726352,0.17235,0.0386,18016,183949,18017,1
29-10-2021,15086.9,2323658555,0.17425,0.0386,17745,267627,17750,5
28-10-2021,15190.85,2387292812,0.179125,0.0386,17858,152790,17858.9,0.9
27-10-2021,15484.35,1908733604,0.168275,0.0386,18195,154791,18196,1
26-10-2021,15499.65,2377318370,0.167525,0.0387,18348.05,167070,18350,1.95
25-10-2021,15334.35,2423972413,0.1761,0.0386,18149.9,187270,18153.9,4
22-10-2021,15399.7,2658091327,0.17545,0.0386,18137.25,187289,18138.85,1.6
21-10-2021,15487.65,2521990001,0.18035,0.0386,18240.4,196302,18243.1,2.7
20-10-2021,15568.65,2611891297,0.183125,0.0386,18315,216578,18320,5
18-10-2021,15886.15,3729469416,0.17185,0.0386,18487.25,127741,18489,1.75
14-10-2021,15769.25,2579631708,0.157675,0.0386,18356,127112,18356.75,0.75
13-10-2021,15631.4,3027680048,0.161,0.0387,18175.5,134280,18178,2.5
12-10-2021,15481.9,2776371650,0.158475,0.0386,18006.05,126413,18008.5,2.45
11-10-2021,15428,2171060075,0.16085,0.0385,17975.05,116926,17975.35,0.3
08-10-2021,15365.2,1859852067,0.156525,0.0385,17911.1,127188,17913.2,2.1
07-10-2021,15290.15,2134120586,0.16155,0.0385,17817,160469,17819.45,2.45
06-10-2021,15134.55,2579412312,0.173325,0.0385,17611,205572,17611.4,0.4
05-10-2021,15280.1,2528673224,0.163975,0.0384,17837.05,125832,17838.5,1.45
04-10-2021,15181.15,2050818357,0.16735,0.0385,17709,137931,17714.8,5.8
01-10-2021,15013.95,2547877344,0.1721,0.0383,17521.2,159059,17525.8,4.6
30-09-2021,15052.65,3246246370,0.184025,0.0385,17619,178284,17619.5,0.5
29-09-2021,15086.95,3074300544,0.188375,0.0383,17710.35,178263,17712,1.65
28-09-2021,15095.6,2245338421,0.18535,0.0383,17730.5,240192,17732,1.5
27-09-2021,15189.05,1855011060,0.180525,0.0383,17861.4,126395,17865,3.6
24-09-2021,15191.95,2678377777,0.169225,0.0382,17845.05,125636,17847.95,2.9
23-09-2021,15205.45,2046704624,0.166025,0.0382,17841.5,127580,17842,0.5
22-09-2021,14990.55,2024443497,0.164925,0.0381,17565.5,111622,17567,1.5
21-09-2021,14946.3,2228665043,0.1652,0.0381,17562,189312,17563.45,1.45
20-09-2021,14826.75,2432340465,0.174925,0.0381,17355,198297,17355.8,0.8
17-09-2021,15027.25,4288419796,0.152325,0.0381,17604.8,227990,17605,0.2
16-09-2021,15104.9,5345605915,0.144125,0.0381,17608.5,127742,17611,2.5
15-09-2021,15020.55,3135906154,0.1373,0.0381,17535,114658,17538,3
14-09-2021,14904.35,2920040073,0.13575,0.0381,17385.2,77297,17387,1.8
13-09-2021,14852.2,1673709928,0.14025,0.0381,17362,107161,17363.85,1.85
09-09-2021,14836.45,1826184489,0.139425,0.0381,17369.45,94369,17370,0.55
08-09-2021,14803.6,2677527502,0.1441,0.0381,17386.25,115192,17386.8,0.55
07-09-2021,14784.25,2369606925,0.14895,0.0381,17369.25,148259,17370,0.75
06-09-2021,14805.85,1605956365,0.15105,0.0381,17406,90848,17409,3
03-09-2021,14759.3,2454372126,0.145425,0.0381,17327.2,135429,17332,4.8
02-09-2021,14684.35,2204479240,0.1424,0.0381,17256.05,113523,17259.85,3.8
01-09-2021,14551.35,1842266019,0.14185,0.0381,17085,140192,17086,1
31-08-2021,14555.9,1939879159,0.1452,0.0381,17130.2,147268,17132,1.8
30-08-2021,14397.9,1418191928,0.133175,0.0381,16951.9,112736,16952,0.1
27-08-2021,14192.5,1322925518,0.13405,0.038,16712,122792,16714.45,2.45
26-08-2021,14106.95,1491898368,0.135375,0.038,16638.2,126139,16638.95,0.75
25-08-2021,14093.6,1376531468,0.134975,0.038,16635,149217,16635.85,0.85
24-08-2021,14063.25,1610603086,0.131875,0.0379,16616,123179,16616.2,0.2
23-08-2021,13930.55,2034607070,0.13685,0.038,16493.35,147630,16494,0.65
20-08-2021,13943.95,1890113076,0.14015,0.038,16419.1,190712,16420,0.9
18-08-2021,14095.55,1753353294,0.12905,0.038,16558.2,128733,16559.8,1.6
17-08-2021,14113.1,1569484678,0.134125,0.038,16602.1,119911,16602.2,0.1
13-08-2021,14065.3,1557284734,0.1299,0.038,16517.05,127121,16520.2,3.15
12-08-2021,13971.95,1493031479,0.123725,0.038,16363.7,88837,16365,1.3
11-08-2021,13876.55,1971251665,0.127125,0.038,16281.55,145030,16281.6,0.05
10-08-2021,13892.75,1935174359,0.12705,0.038,16270.55,127270,16271.4,0.85
09-08-2021,13935.05,2356923244,0.12605,0.038,16261.6,113107,16263.85,2.25
06-08-2021,13954.65,2805276830,0.126075,0.0379,16267.8,91582,16268.9,1.1
05-08-2021,13981.55,3957455172,0.128725,0.0379,16290.65,129519,16291,0.35
04-08-2021,13969.35,3150952388,0.132125,0.0379,16256.55,146194,16260.3,3.75
03-08-2021,13939.2,2412772263,0.137475,0.0379,16151.05,175825,16151.5,0.45
02-08-2021,13783.7,1946413673,0.12805,0.0379,15910,105957,15912.3,2.3
30-07-2021,13664.25,2157998197,0.128025,0.0379,15782,144998,15785,3
29-07-2021,13643.75,2106240301,0.12945,0.0379,15779,129139,15780.2,1.2
28-07-2021,13579.15,2019384906,0.136925,0.0379,15707.5,177810,15707.95,0.45
27-07-2021,13610.3,1838503854,0.132325,0.0379,15731.8,143435,15733.9,2.1
26-07-2021,13675.1,1796617659,0.1245,0.0379,15817.5,100892,15819.6,2.1
23-07-2021,13687,2597135759,0.117625,0.038,15844.9,115142,15845,0.1
22-07-2021,13670.2,2171789245,0.11885,0.038,15820.5,148876,15823.45,2.95
20-07-2021,13495.6,1799075026,0.13205,0.038,15629.5,178075,15630,0.5
19-07-2021,13619.85,2356465289,0.1268,0.038,15761.45,167042,15762.05,0.6
16-07-2021,13742.35,2078937086,0.11705,0.038,15938.7,80224,15938.75,0.05
15-07-2021,13720.35,1622455717,0.1227,0.038,15940,96892,15942,2
14-07-2021,13661.1,1353870470,0.1259,0.038,15858,94131,15860,2
13-07-2021,13628.85,1537130204,0.126225,0.038,15833.7,120364,15833.95,0.25
12-07-2021,13549,1809425539,0.129925,0.038,15706.1,131567,15708.5,2.4
09-07-2021,13527.95,1565534299,0.129425,0.038,15720.2,136842,15721.45,1.25
08-07-2021,13532.7,1869770413,0.1356,0.0381,15730,186652,15731,1
07-07-2021,13631,1791166691,0.122125,0.0381,15897.1,95450,15897.65,0.55
06-07-2021,13574.15,2228290078,0.12275,0.0381,15831.6,105115,15834.5,2.9
05-07-2021,13585.75,1986517476,0.120675,0.0381,15861.2,104173,15865,3.8
02-07-2021,13494.45,1807176403,0.1209,0.0381,15747.2,106985,15748.3,1.1
01-07-2021,13454.1,2051043540,0.1284,0.0381,15727,108225,15727.15,0.15
30-06-2021,13473.55,2225442810,0.13045,0.0381,15747,134926,15749.45,2.45
29-06-2021,13481.95,2121753668,0.130025,0.0381,15794,118797,15795,1
28-06-2021,13533.05,2291881613,0.134025,0.0381,15862.9,86923,15863,0.1
25-06-2021,13539.4,2381374446,0.133675,0.038,15878.6,108637,15879.25,0.65
24-06-2021,13468.25,1928526726,0.150975,0.0378,15789.5,100504,15790.45,0.95
23-06-2021,13423.35,2587101997,0.15365,0.0378,15692.15,102244,15694,1.85
22-06-2021,13491.1,2643719995,0.147375,0.0378,15756.1,101742,15758.75,2.65
21-06-2021,13456.1,2605848877,0.1506,0.0378,15748.65,108957,15748.85,0.2
18-06-2021,13386.55,3643105417,0.147975,0.0378,15726.15,158662,15726.2,0.05
17-06-2021,13425.15,2299073612,0.152875,0.0378,15678.4,116537,15681,2.6
16-06-2021,13510.6,2247315219,0.14865,0.0377,15776.85,93099,15778,1.15
15-06-2021,13607.8,2288096967,0.14605,0.0377,15870,57943,15871.1,1.1
14-06-2021,13554.15,2886671368,0.14715,0.0377,15835.55,113403,15836,0.45
11-06-2021,13563.85,2690887678,0.141025,0.0377,15821.1,83541,15821.25,0.15
10-06-2021,13517.2,2587040404,0.150025,0.0377,15753.1,91489,15755,1.9
09-06-2021,13396.4,3364690736,0.147525,0.0377,15667.6,132318,15669,1.4
08-06-2021,13496.55,2765882510,0.15225,0.0377,15764.05,68389,15767.5,3.45
07-06-2021,13479.65,3342703144,0.155675,0.0377,15780,61301,15783.35,3.35
04-06-2021,13393.9,3073781029,0.1594,0.0376,15698.6,78886,15704,5.4
03-06-2021,13380.5,2703707920,0.15745,0.0376,15714.8,79978,15718,3.2
02-06-2021,13274.25,2640938099,0.1721,0.0376,15625.15,89584,15628.95,3.8
01-06-2021,13210.4,2090101215,0.173875,0.0377,15623.35,101282,15623.8,0.45
31-05-2021,13226.35,2265613485,0.16885,0.0376,15571.05,93540,15571.2,0.15
28-05-2021,13117.05,2510755416,0.174025,0.0376,15477.3,85794,15478,0.7
27-05-2021,13066.25,3489793562,0.1991,0.0376,15339,105964,15340.35,1.35
25-05-2021,12963,2492182987,0.188425,0.0376,15232.8,104026,15235,2.2
24-05-2021,12962.45,2882282221,0.1913,0.0376,15190,95232,15191.95,1.95
21-05-2021,12917.85,2538873675,0.1908,0.0376,15220,128427,15220.9,0.9
20-05-2021,12736.45,2605400606,0.196525,0.0377,14937,101086,14940,3
19-05-2021,12809,2394147136,0.193175,0.0376,15048.4,88580,15049.85,1.45
18-05-2021,12839.1,2405078400,0.1924,0.0376,15151,118840,15153.2,2.2
17-05-2021,12672.1,2392678561,0.196075,0.0375,14952.95,117321,14955.5,2.55
14-05-2021,12472.15,2899284653,0.202675,0.0375,14717.3,135076,14717.5,0.2
12-05-2021,12537.95,4019085401,0.2008,0.0376,14706.1,157491,14708.9,2.8
11-05-2021,12642.25,3564743840,0.1983,0.0376,14874.7,111856,14881,6.3
10-05-2021,12669.9,2882079729,0.20225,0.0376,14992,86568,14993.75,1.75
07-05-2021,12563.1,2435019294,0.208225,0.0376,14858,98903,14861,3
06-05-2021,12501.9,2191078445,0.22035,0.0376,14780.25,126875,14785.5,5.25
05-05-2021,12413,2181353931,0.219625,0.0376,14694.2,138177,14694.85,0.65
04-05-2021,12300.45,3022137410,0.2301,0.0377,14551.7,152390,14555,3.3
03-05-2021,12395.25,2256217808,0.236925,0.0376,14695.2,147560,14700,4.8
30-04-2021,12364.35,2316126882,0.230275,0.0377,14661.15,166404,14664.95,3.8
29-04-2021,12532.8,2168487693,0.23305,0.0378,14896.45,130717,14897.1,0.65
28-04-2021,12517.95,1839783717,0.2258,0.0379,14846.4,126120,14846.45,0.05
27-04-2021,12362.55,1877031126,0.230825,0.0379,14645.05,111238,14647,1.95
26-04-2021,12216.85,1735708291,0.23495,0.0379,14486,126133,14489.4,3.4
23-04-2021,12105.6,1930597068,0.2269,0.0378,14332,151799,14333,1
22-04-2021,12132.05,1916024238,0.23025,0.038,14405,161273,14405.55,0.55
20-04-2021,12055.4,1777906078,0.22425,0.0379,14290,161702,14291.25,1.25
19-04-2021,12076.45,1945295130,0.22485,0.0375,14382,193921,14382.15,0.15
16-04-2021,12298.05,1810544991,0.204025,0.0375,14622.1,130940,14624.3,2.2
15-04-2021,12237.6,2024986303,0.2089,0.0375,14600,184844,14600.25,0.25
12-04-2021,12024.1,2853601038,0.22995,0.0374,14364.5,209409,14367,2.5
09-04-2021,12527.4,2069618262,0.19785,0.0374,14892.15,119466,14893,0.85
08-04-2021,12541.65,2111913287,0.203125,0.0374,14938,129956,14938.75,0.75
07-04-2021,12481.3,1911252584,0.202475,0.0373,14880.5,140421,14882.85,2.35
06-04-2021,12358.1,1917914043,0.2084,0.0374,14761.8,150223,14763.25,1.45
05-04-2021,12298.6,2057526125,0.21215,0.0374,14705.95,209072,14709.1,3.15
31-03-2021,12313.7,2008833931,0.20645,0.0374,14762.5,150225,14766.45,3.95
30-03-2021,12387.9,2336893708,0.20485,0.0374,14912.65,192263,14917,4.35
26-03-2021,12148.9,2170641369,0.2065,0.0375,14620,154879,14622.2,2.2
25-03-2021,11993.3,2802712837,0.226975,0.0375,14324.05,177141,14326.95,2.9
24-03-2021,12197.2,1908995087,0.22455,0.0375,14567.1,164585,14569.95,2.85
23-03-2021,12417.3,1926922396,0.20665,0.0376,14827,189195,14829.9,2.9
22-03-2021,12338.6,1849339040,0.204925,0.0376,14755.5,151465,14756,0.5
19-03-2021,12314.5,3133136265,0.199875,0.0376,14750.6,235783,14753.75,3.15
18-03-2021,12174.45,2309132011,0.2008,0.0377,14602,185434,14604,2
17-03-2021,12319.9,1936540698,0.201575,0.0376,14755.35,146439,14759.85,4.5
16-03-2021,12512.7,1862226535,0.2019,0.0376,14968.6,146432,14975,6.4
15-03-2021,12510.15,2056747402,0.212275,0.0375,14945,171301,14948.5,3.5
12-03-2021,12593.9,2326915273,0.217075,0.0376,15031,184334,15032.2,1.2
10-03-2021,12691.35,1672894209,0.207475,0.0376,15203,107690,15205.15,2.15
09-03-2021,12617.2,2352080501,0.22495,0.0375,15143.9,169539,15145,1.1
08-03-2021,12558.95,2155684470,0.24675,0.0374,14978.25,181511,14983.25,5
05-03-2021,12539,2792554205,0.2556,0.0374,14979.1,200859,14983,3.9
04-03-2021,12688.85,3126112147,0.2415,0.0373,15108,206276,15109,1
03-03-2021,12764.8,2957966799,0.2209,0.0373,15299.95,148386,15303,3.05
02-03-2021,12519.4,2938298409,0.23605,0.0374,14982.3,183572,14984,1.7
01-03-2021,12368.3,2891251630,0.25625,0.0374,14818.05,160227,14823,4.95
26-02-2021,12181.4,4142697769,0.281425,0.0374,14565.25,350548,14565.65,0.4
25-02-2021,12567.85,3273662422,0.228925,0.0375,15096.5,161791,15099.3,2.8
24-02-2021,12455.2,1820862847,0.241675,0.0376,14996.2,137821,14999.8,3.6
23-02-2021,12263.7,2791764312,0.252275,0.0376,14724,185394,14726.95,2.95
22-02-2021,12212.55,2744803727,0.2547,0.0376,14642.7,170102,14646,3.3
18-02-2021,12565.7,3895779526,0.215425,0.0376,15118,126681,15122,4
17-02-2021,12597.45,3441423674,0.21505,0.0376,15189.25,135603,15190.55,1.3
16-02-2021,12647.2,2735370962,0.2178,0.0376,15332,126110,15332.95,0.95
15-02-2021,12632.05,2190272365,0.21475,0.0376,15348.5,92625,15351.1,2.6
12-02-2021,12508.55,2429004433,0.220425,0.0376,15161.85,118930,15162,0.15
11-02-2021,12514.1,2377558184,0.23045,0.0375,15195.2,98123,15197.05,1.85
10-02-2021,12452.45,2382581258,0.239525,0.0376,15156.2,167931,15161.3,5.1
09-02-2021,12434.2,2929109749,0.2427,0.0376,15103,132022,15104.95,1.95
08-02-2021,12441.3,2547801915,0.239575,0.0376,15137,123366,15138.2,1.2
05-02-2021,12279.85,3526707080,0.23415,0.0376,14945,155740,14947.3,2.3
04-02-2021,12285.85,3399706152,0.231225,0.0374,14888,154221,14890,2
03-02-2021,12174.05,3076713409,0.23745,0.0375,14813.75,158893,14816.75,3
02-02-2021,12053.25,3115606209,0.23345,0.0374,14710,219941,14711.9,1.9
01-02-2021,11770.15,3206044317,0.233225,0.0374,14394.25,336503,14395,0.75
29-01-2021,11302.4,2755193206,0.253425,0.0373,13717.25,236005,13718,0.75
28-01-2021,11442.55,2946474453,0.2429,0.0373,13817.5,192368,13819.35,1.85
27-01-2021,11546.35,2600763378,0.243925,0.0373,13980,206257,13983.15,3.15
25-01-2021,11743.7,2692961157,0.23245,0.0373,14255,185139,14260,5
22-01-2021,11854.5,3039832960,0.224225,0.0372,14372.25,218502,14375.1,2.85
21-01-2021,12015.95,2731312071,0.2218,0.0371,14635,132214,14639.95,4.95
20-01-2021,12078.35,2407564639,0.2155,0.037,14633,117937,14634,1
19-01-2021,11981.85,2212472618,0.228975,0.0371,14571.05,146535,14572,0.95
18-01-2021,11776.2,2837637732,0.24395,0.037,14251.65,176050,14254.1,2.45
15-01-2021,11931.2,3917209536,0.2401,0.0369,14458.15,192307,14460,1.85
14-01-2021,12069.5,2480285265,0.230275,0.0369,14632,108912,14633.4,1.4
13-01-2021,12041.1,3837512381,0.232925,0.0369,14591.1,170305,14594.9,3.8
12-01-2021,12058.35,3495364856,0.228475,0.0369,14596.35,117473,14599.9,3.55
11-01-2021,12006.5,2406296224,0.223825,0.0368,14493.4,142339,14496,2.6
08-01-2021,11925.6,2872214697,0.2064,0.0366,14374.9,140661,14375.05,0.15
07-01-2021,11766.1,2917179475,0.20615,0.0366,14203.1,100360,14203.9,0.8
06-01-2021,11737.9,3205480948,0.20995,0.0366,14173.1,157161,14176.75,3.65
05-01-2021,11767,2858312752,0.2046,0.0367,14216,130458,14221,5
04-01-2021,11691.8,3238422803,0.2003,0.0367,14173.3,134661,14173.8,0.5
01-01-2021,11574.85,2196136531,0.1956,0.0367,14050.2,60830,14050.5,0.3
31-12-2020,11518.3,2695072107,0.21095,0.0367,13982,121298,13983,1
30-12-2020,11509.65,1868454677,0.2111,0.0365,13978,131893,13979.9,1.9
29-12-2020,11467,2019680021,0.2079,0.0365,13930.6,110926,13932.45,1.85
28-12-2020,11434.7,1946772582,0.204275,0.0365,13895.6,85622,13897.3,1.7
24-12-2020,11325.25,2167449058,0.199675,0.0366,13759.4,130948,13760.9,1.5
23-12-2020,11225.55,2577733180,0.20495,0.0365,13619.05,118696,13619.5,0.45
22-12-2020,11075.75,2984718026,0.21985,0.0365,13487.5,228304,13490,2.5
21-12-2020,10964.25,2778901674,0.2319,0.0365,13290.6,268798,13296.95,6.35
18-12-2020,11355,2277338367,0.186225,0.0364,13762.15,120843,13768.9,6.75
17-12-2020,11346.35,2010454298,0.191575,0.0365,13749.5,92815,13752,2.5
16-12-2020,11320.1,2505621374,0.192,0.0364,13696,106629,13699.25,3.25
15-12-2020,11223.9,2330267235,0.19345,0.0364,13582.5,112754,13583.8,1.3
14-12-2020,11215.25,2152360100,0.194025,0.0364,13567.7,99213,13568.4,0.7
11-12-2020,11171.4,3056559322,0.1879,0.0366,13517,144926,13517.8,0.8
10-12-2020,11141.35,2666432957,0.187125,0.0366,13521,120495,13521.75,0.75
09-12-2020,11181.2,3173850711,0.1892,0.0365,13576.9,117185,13577.75,0.85
08-12-2020,11088.65,3179015833,0.186175,0.0363,13422,123766,13424.8,2.8
07-12-2020,11070.25,2437379648,0.18025,0.0363,13383.1,97268,13384.9,1.8
04-12-2020,10978.85,2681966380,0.180275,0.0363,13322,120149,13324,2
03-12-2020,10893.6,2734365432,0.19,0.0365,13202.75,101240,13203.85,1.1
02-12-2020,10858.15,2782310120,0.199075,0.0366,13148.3,145607,13150.7,2.4
01-12-2020,10835.15,2708250078,0.201825,0.0366,13135.5,117032,13141,5.5
27-11-2020,10719.05,4521358657,0.198175,0.0366,12996.75,159655,13000,3.25
26-11-2020,10674.05,2081231455,0.200225,0.0366,12986.9,162905,12989,2.1
25-11-2020,10574.95,2732592059,0.231275,0.037,12856.7,242498,12859,2.3
24-11-2020,10733.6,2423524030,0.210575,0.0373,13077.6,134212,13081.1,3.5
23-11-2020,10635.95,2656757191,0.207975,0.0374,12940.6,134013,12943.95,3.35
20-11-2020,10560.55,2575894539,0.196175,0.0373,12854.5,161964,12857.05,2.55
19-11-2020,10477.5,2687307622,0.1957,0.0375,12777.4,174437,12779.05,1.65
18-11-2020,10588.35,2500354034,0.1912,0.0375,12964.2,120263,12964.95,0.75
17-11-2020,10524,2506791685,0.198025,0.0376,12889.4,115495,12890,0.6
13-11-2020,10387.2,1792270638,0.197025,0.0376,12754.55,131204,12756.9,2.35
12-11-2020,10342.7,2196575093,0.2062,0.0377,12703.55,138754,12706.9,3.35
11-11-2020,10356.5,2188064608,0.220325,0.0378,12764.15,213735,12764.65,0.5
10-11-2020,10269,2334227426,0.215775,0.0379,12661.25,204233,12664.85,3.6
09-11-2020,10176.35,1683044676,0.201125,0.0379,12479.5,138770,12480.7,1.2
06-11-2020,10033.5,1791087196,0.204975,0.0379,12261.5,155989,12262.25,0.75
05-11-2020,9935.35,1733351157,0.20965,0.0379,12151,164807,12151.65,0.65
04-11-2020,9764.6,1508974536,0.232,0.0378,11907,213369,11907.6,0.6
03-11-2020,9696.3,1671297247,0.2424,0.0379,11823.4,148092,11824.95,1.55
02-11-2020,9595.95,1681708430,0.2521,0.0377,11671.5,165616,11672.8,1.3
29-10-2020,9593.4,1573369182,0.240225,0.0378,11671.15,164285,11672,0.85
28-10-2020,9632.35,1687601159,0.2328,0.0379,11719.25,197954,11720.75,1.5
27-10-2020,9748.3,1604881683,0.22195,0.0379,11875,149113,11876.55,1.55
26-10-2020,9647.65,1624386756,0.228325,0.038,11777,160116,11780,3
23-10-2020,9780.35,1865194287,0.218275,0.0379,11933.3,102492,11933.55,0.25
22-10-2020,9745.05,1634025894,0.22635,0.0378,11895,149750,11900,5
21-10-2020,9756.6,1722901298,0.22915,0.0379,11928.4,215714,11929.5,1.1
20-10-2020,9733,1573498289,0.2269,0.0384,11894.5,123869,11895.2,0.7
19-10-2020,9709.3,1622316744,0.218175,0.0384,11894.15,118075,11897.55,3.4
16-10-2020,9626.25,1471545501,0.21645,0.0384,11766.65,158977,11768.05,1.4
15-10-2020,9550.05,1639785694,0.220575,0.0384,11674.4,225183,11675,0.6
14-10-2020,9763.4,1600131402,0.2021,0.0385,11972,160556,11973,1
13-10-2020,9736.45,1321281564,0.20715,0.0388,11936.1,113103,11937.7,1.6
12-10-2020,9745.35,1459706393,0.211275,0.0386,11936.5,139020,11940,3.5
09-10-2020,9750.15,1619493419,0.2038,0.0385,11948,143666,11949.75,1.75
08-10-2020,9711.8,1758663740,0.2038,0.0386,11826,156852,11829,3
07-10-2020,9654.5,1529749738,0.2006,0.0387,11756,150000,11756.65,0.65
06-10-2020,9622.35,1562304293,0.19635,0.0389,11672,139166,11672.3,0.3
05-10-2020,9516.3,1770099661,0.19705,0.0392,11525.8,138529,11527.45,1.65
01-10-2020,9461.7,1649559208,0.1835,0.0393,11439.9,138632,11443.65,3.75
30-09-2020,9341.75,1685665154,0.1953,0.0396,11242.3,147829,11244.25,1.95
29-09-2020,9319.7,1981281501,0.19775,0.0397,11237.05,180166,11237.75,0.7
28-09-2020,9330.25,1915557560,0.195725,0.0397,11243,158498,11245.9,2.9
25-09-2020,9156.1,2341531045,0.20675,0.0397,11030.75,217124,11031.9,1.15
24-09-2020,8944.75,2116204067,0.2351,0.0398,10805.25,173405,10806.25,1
23-09-2020,9194.35,2220359834,0.2099,0.0397,11146.5,188206,11148.55,2.05
22-09-2020,9213.9,2194132364,0.2141,0.0399,11176,228301,11178,2
21-09-2020,9313,1873243657,0.221875,0.0399,11226.1,200907,11227.5,1.4
18-09-2020,9559.5,2203284104,0.20045,0.0402,11518,170053,11519.5,1.5
17-09-2020,9566.75,1466695812,0.201,0.0405,11526.65,142223,11528.75,2.1
16-09-2020,9632.5,1554748379,0.1966,0.0404,11611.75,114533,11612.65,0.9
15-09-2020,9573.35,2191853679,0.205975,0.0405,11533.5,128504,11534,0.5
14-09-2020,9493.3,2131830453,0.2119,0.041,11433.8,151951,11434.9,1.1
11-09-2020,9446.4,1498525416,0.207125,0.0412,11467,133070,11467.5,0.5
10-09-2020,9420.25,1865344634,0.212625,0.0412,11465.1,188736,11466,0.9
09-09-2020,9290.2,2036835934,0.2223,0.0415,11317.65,174235,11317.85,0.2
08-09-2020,9329.85,1928517989,0.227225,0.0417,11302,164021,11303.9,1.9
07-09-2020,9379.1,2722797972,0.220075,0.0422,11387.3,146701,11389.95,2.65
04-09-2020,9377.95,3338644498,0.221525,0.0423,11375,193442,11375.15,0.15
03-09-2020,9534.65,2952530476,0.205025,0.0423,11550.1,123897,11551.95,1.85
02-09-2020,9518.4,2007910183,0.21105,0.0426,11564.05,136240,11564.4,0.35
01-09-2020,9442.25,3778010053,0.218,0.0427,11526.85,214783,11527.55,0.7
31-08-2020,9372.05,3863255421,0.22835,0.0427,11359.75,314090,11359.8,0.05
28-08-2020,9641.05,4071389917,0.183475,0.0429,11685.5,151946,11686,0.5
27-08-2020,9580.7,2350010846,0.18895,0.0429,11559,109982,11560.75,1.75
26-08-2020,9567.15,2107106450,0.193025,0.0433,11553.1,125200,11554.55,1.45
25-08-2020,9509.25,2115985346,0.19315,0.0434,11476,134094,11477,1
24-08-2020,9498.35,2314342622,0.1923,0.0434,11478,110322,11478.15,0.15
